,Attributes,Description
0,Latin Name,Allium sativum ophioscorodon
1,Common Name,Serpent Garlic
2,Family,Alliaceae
3,USDA hardiness,7-10
4,Known Hazards,"There have been cases of poisoning caused by the consumption, in large quantities and by some mammals, of this species. Dogs seem to be particularly susceptible[76]."
5,Habitats,Not known in a truly wild situation.
6,Range,C. Asia? Original habitat is obscure.
7,Edibility Rating,(5 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(5 of 5)
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AlliumSativumOphioscorodon.jpg, https://pfaf.org/../Admin/PlantImages/AlliumSativumOphioscorodon2.jpg"
13,Summary,
14,Physical Characteristics,"Allium sativum ophioscorodon is a BULB growing to 0.6 m (2ft) by 0.2 m (0ft 8in).  See above for USDA hardiness. It is hardy to UK zone 8 and is not frost tender.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, insects.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Flowers: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,"Bulb - raw or cooked. Widely used, especially in southern Europe, as a flavouring in a wide range of foods, both raw and cooked[244]. Garlic is a wonderfully nutritious and health giving addition to the diet, but it has a very strong flavour and so is mainly used in very small quantities as a flavouring in salads and cooked foods[2, 9, 14, 27, 33]. A nutritional analysis is available[218]. The bulbs can be up to 6cm in diameter[200]. Bulbils - raw or cooked[K]. An excellent strong garlic flavour, though they are rather small and therefore fiddly to peel[K]. Leaves - raw or cooked. Chopped and used in salads, they are rather milder than the bulbs[200, K]. The Chinese often cultivate garlic especially for the leaves, these can be produced in the middle of winter in mild winters[206]. The flowering stems are used as a flavouring and are sometimes sold in Chinese shops[183]. The sprouted seed is added to salads[183]."
