,Attributes,Description,age
0,Latin Name,Banisteriopsis caapi,
1,Common Name,"Yage, Ayahuasca, Caapi",
2,Family,Malpighiaceae,
3,USDA hardiness,10-12,
4,Known Hazards,Parts of plant are poisonous if ingested,
5,Habitats,Rainforest[ 254 ].,
6,Range,"Northern and western S. America - Brazil, Bolivia, Peru, Colombia. Ecuador, Venezuela.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(4 of 5),
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Banisteriopsis caapi 1.jpg, https://pfaf.org/../Admin/PlantImages/Banisteriopsis_caapi-2.jpg",
13,Summary,"Yage, Banisteriopsis caapi, is a large climbing shrub with woody stems up to 30 m long. It can be grown indoors but requires consistently moist soil. A hallucinogenic beverage can be obtained from Yage's bark, leaves and twigs. The plant is emetic and purgative, and at low doses used as a mild detoxifier. It also contains an alkaloid which has a strongly stimulatory action on the nervous system.",
14,Physical Characteristics,"Banisteriopsis caapi is an evergreen Climber growing to 30 m (98ft) by 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Banisteria caapi Spruce ex Griseb. Banisteria inebrians (C.V.Morton) J.F.Macbr. Banisteria quitensis,
16,Plant Habitats,,
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Stem: this often intergrades into leaves.",
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Drink: not including plant saps, tea or coffee substitutes.",
19,Edible Uses Description,leaves and twigs are the source of a beverage that is hallucinogenic[ 46 ] (see medical properties below).,
20,Medicinal Uses,"Emetic: Induces vomiting.,Hallucinogenic: Causes the mind to hallucinate.,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Emetic  Hallucinogenic  Purgative  StimulantThe bark, leaves and twigs are the source of a beverage that is hallucinogenic[ 46 ]. Commonly used in the Amazonian rainforest, it is used shamanically as a tool to contact the spirits and bring healing, and is also used recreationally[ 254 , 317 , 434 ]. The shoots, roots and leaves, sometimes as an admixture with other species, are used by Indians for the preparation of a hallucinogenic beverage, used for special ceremonies or the roots and stems are chewed for this purpose[ 317 ]. The dried leaves are also smoked[ 317 ]. In addition to its use as an hallucinogenic, the plant is also emetic and purgative[ 254 ]. At low doses it is used as a mild detoxifier[ 254 ]. The plant contains an alkaloid, known variously as 'telepathin', yagein' or 'banisterine', which has a strongly stimulatory action on the nervous system[ 434 ]. The bark contains beta-carboline alkaloids, including harmine, harmaline and delta-tetrahycroharmine[ 254 ]. These alkaloids stimulate hallucinations[ 254 ].",
22,Other Uses,Houseplant: A plant grown indoors for decorative purposes.,
23,Other Uses Description,Other Uses: None known,
24,Cultivation Details,,
25,Cultivation Details Description,"A plant of the moist tropics, where it is found at elevations from around sea level up to 1,000 metres. Suitable for growing indoors. Suitable for growing in containers.",
26,Plant Propagation,Seed.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
