,Attributes,Description
0,Latin Name,Gelsemium sempervirens
1,Common Name,"False Jasmine, Yellow Jessamine, Evening Trumpetflower, Carolina Jasmine"
2,Family,Loganiaceae
3,USDA hardiness,7-9
4,Known Hazards,"All parts of the plant usually contain toxic alkaloids[200]. Eating just one flower has reportedly been lethal to children[207, 222]. The plant can also cause skin allergies in some people and it is possible that the plant toxins can be absorbed through the skin, especially if there are cuts[238]."
5,Habitats,"Along sea coasts[166] in dry to wet woods, thickets and sands[43]."
6,Range,South-eastern N. America - Florida to Texas and north to Arkansas and S. Virginia.
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(4 of 5)
11,Care (info),"Half Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/GelsemiumSempervirens.gif, https://pfaf.org/../Admin/PlantImages/GelsemiumSempervirens2.gif"
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early summer, Early spring, Late summer, Late spring, Mid summer, Mid spring. Form: Prostrate, Variable height, Variable spread."
14,Physical Characteristics,"Gelsemium sempervirens is an evergreen Climber growing to 3 m (9ft 10in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 9. It is in leaf all year, in flower from May to July. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,G. nitidum.
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; South Wall. By. West Wall. By.
17,Edible Uses Description,None known
18,Medicinal Uses,"Analgesic: Relieves pain.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Diaphoretic: Induces perspiration.,Febrifuge: Reduces fevers.,Homeopathy: A plant used in homeopathic treatments.,Hypnotic: Induces sleep.,Mydriatic: Dilates the pupils of the eyes.,Nervine: Stimulates and calms the nerves.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Vasodilator: Widens the blood vessels, thereby reducing blood pressure."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Analgesic  Antispasmodic  Diaphoretic  Febrifuge  Homeopathy  Hypnotic  Mydriatic  Nervine  Sedative  VasodilatorThe roots are analgesic, antispasmodic, diaphoretic, febrifuge, hypnotic, mydriatic, nervine, sedative and vasodilator[46, 165, 192, 222, 238]. A powerful depressant of the central nervous system, deadening pain and reducing spasms[222]. It is said to suspend and hold in check muscular irritability and nervous excitement with more force and power than any known remedy. Whilst it relaxes the muscles, it also relieves all sense of pain[4]. It is used internally in the treatment of neuralgia, migraine, sciatica, toothache, severe pain (especially in terminal illnesses or accidents) and meningitis[238]. Externally it has been used as a folk remedy for cancer[222]. The root is best harvested in the autumn and dried carefully for later use[4]. Extreme care is advised with the use of this plant, it should only be used under the supervision of a qualified practitioner[238]. Excessive doses cause respiratory depression, giddiness, double vision and death[238]. It should not be prescribed for patients with heart disease, hypotension or myasthenia gravis[238]. See also the notes above on toxicity. The fresh root is used to make a homeopathic remedy[232]. It is used in the treatment of a variety of complaints, including fevers, flu and headaches[232]."
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"Landscape Uses:Arbor, Container, Woodland garden. Succeeds in most soils[182]. Requires a warm sheltered position in full sun or light shade in a well-drained moisture retentive moderately fertile soil[200]. Rich soils discourage flowering by encouraging excessive growth[200]. This species is not very hardy in Britain, succeeding outdoors only in the mildest areas of the country and even then usually requiring the protection of a wall[166, 182]. Plants can tolerate temperatures down to about -10°c if the wood has been thoroughly ripened[200]. A very ornamental plant, the flowers are sweetly fragrant[222] emitting a honey-like aroma[245]. This species is the state flower of South Carolina[238]. A climbing plant, supporting itself by twining around other plants and often ascending to the tops of lofty trees in its native habitat[4]. Special Features:Attracts birds, North American native, All or parts of this plant are poisonous, Wetlands plant, Extended bloom season in Zones 9A and above, Fragrant flowers, Attractive flowers or blooms."
24,Plant Propagation,"Seed - sow spring in a warm greenhouse[200]. Prick out the seedlings into individual pots when they are large enough to handle and grow on in the greenhouse until plants are at least two years old. Plant them out into their permanent positions in early summer and give them some protection from winter cold for at least their next winter. Cuttings of half-ripe wood, July/August in a frame[200]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
