,Attributes,Description
0,Latin Name,Elatostema cuneatum
1,Common Name,
2,Family,Urticaceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"Shaded places in lowland, northern and central Japan[58]. Valley forests and precipices at elevations of 1200 - 1400 metres in S. Yunnan[266]."
6,Range,"E. Asia - China, Japan, Korea and the Himalayas."
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Moist Soil,Semi-shade"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,
14,Physical Characteristics,"Elatostema cuneatum is a ANNUAL growing to 0.2 m (0ft 10in).  It is in flower from June to July. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required). .  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland). It prefers  moist soil."
15,Synonyms,E. nipponicum.
16,Plant Habitats,Woodland Garden Dappled Shade;
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,Young leaves - cooked[177].
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,We have very little information on this species but it should succeed as a spring-sown annual in Britain. It is likely to require a shady position. Plants are dioecious - male and female plants must be grown if seed is required[266].
26,Plant Propagation,Seed - sow spring in situ.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
