,Attributes,Description
0,Latin Name,Cyperus articulatus
1,Common Name,"Jointed flatsedge, Priprioca, Piripiri"
2,Family,Cyperaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"This species is a perennial rhizomatous sedge commonly found growing in ponds, ditches, rivers, marshes, lakes and banks of canals of shallow water. It also occurs in stagnant or weakly running water, sometimes alternatively fresh and salted water. It forms great reed marsh on temporary unflooded soils."
6,Range,"Widespread in warm temperate to tropical areas of the Americas, Africa through Arabia to India."
7,Edibility Rating,(1 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(4 of 5)
11,Care (info),"Tender,Moist Soil,Wet Soil,Water Plants,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Cyperus articulatus 1small.jpg, https://pfaf.org/../Admin/PlantImages/Cyperus articulatus_small.jpg"
13,Summary,"Cyperus articulates or commonly known as Piripiri or Jointed Flatsedge is an aromatic species of sedge in Africa, southern Asia, northern Australia, south eastern United States, the West Indies, and Latin America. It is one of the traditional spices of the Amazon region. It produces stout culms about 250 cm tall from a long-creeping, thick rhizome. The rhizome can be eaten raw when peeled. The plant is used in the treatment of nausea, vomiting, stomach pains, intestinal gas, headaches, colds, flu, mouth sores and ulcers, and hypertension. Externally, it is used to treat snake bites and prevent baldness. Piripiri stems are used in making baskets, mats, sacks, and other crafts. Essential oil from the rhizome is used in perfumery while the rhizome can be dried or burnt and used as incense and as a mosquito repellent. The plant can also be grown along the banks of streams to prevent soil erosion. It is native to Africa, temperate and tropical Asia."
14,Physical Characteristics,"Cyperus articulatus is an evergreen Perennial growing to 1.8 m (6ft) by 0.5 m (1ft 8in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and saline soils. It cannot grow in the shade. It prefers  moist or  wet soil and can grow in water."
15,Synonyms,Cyperus corymbosus Rottb.
16,Plant Habitats,
17,Edible Uses Description,Used as a flavoring for food.
18,Medicinal Uses,"Abortifacient: Causes an abortion.,Anthelmintic: Expels parasites from the gut.,Antibacterial: Kills bacteria.,Antibilious: Corrects the secretions of bile.,Antiemetic: Prevents vomiting.,Antifungal: An agent that inhibits or destroys fungi. Used in the treatment of various fungal problems such as candida.,Carminative: Reduces flatulence and expels gas from the intestines.,Contraceptive: Prevents fertilization occurring in females.,Digestive: Aids digestion.,Epilepsy: Used in the treatment of Epilepsy - a disorder in which nerve cell activity in the brain is disturbed, causing seizures.,Febrifuge: Reduces fevers.,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
