,Attributes,Description,age
0,Latin Name,Bombax ceiba,
1,Common Name,"Red Silk Cotton Tree, Kapok Tree",
2,Family,Malvaceae,
3,USDA hardiness,10-12,
4,Known Hazards,Seed is poisonous if ingested,
5,Habitats,"Hot, dry river valleys, savannah; at elevations below 1,400 metres in southern China[ 266 ]. Humid lowland deciduous forests[ 307 ]. Often found near stream banks[ 320 ].",
6,Range,"E. Asia - southern China, Indian subcontinent, Myanmar, Thailand, Laos, Vietnam, Malaysia, Indonesia, Philippines to Papua New Guinea and Australia.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Bombax_ceiba_1.jpg, https://pfaf.org/../Admin/PlantImages/Bombax_ceiba_2.jpg",
13,Summary,"Kapok Tree, Bombax ceiba, is a fast-growing, tropical, large tree up to 20-25 m tall and spreads 8-15 m wide. It has an erect stem that develops buttresses when mature and an umbrella shaped crown. The leaves are bright green, leathery, and rounded. The flowers are cup shaped and red. The fruits are brown oval capsule. Plant parts like flowers, young root, gum, leaves, shoots, and bark have medicinal properties and are used as treatment for various conditions and diseases like cholera, fractures, toothache, coughs, urinary problems, influenza, and snake bites among others. The flowers are edible when cooked and are highly valued as a curry vegetable. Young leaves are edible as well and cooked and eaten as vegetable. Moreover, ripe seeds and young roots are roasted. Edible oil can be obtained from the seed, fibre from the inner bark, and gum containing tannins from the bark and sapling root. Seed oil is also used in soap making.Other common names include red silk cotton tree and silk cotton tree. Boichu, Bombax, Booruga, Boorunga, Bouro, Bula, Buroh, Edelsong, Illavam, Kaanti-senbal, Kantakadruma, Kantesavar, Katesawar, Kempu-booruga, Leptan, Malabulak, Mu mian, Mulilavu, Mullelava, Mullila-pula, Mullilavau, Mullilavu, Mullubooruga, Neibie, Nglo, Nuoliu, Pagun, Pan-ya, Panchu, Phakong, Pula-maram, Pulai, Rakta-pushpa, Red Silk Cotton tree, Roktosimul, Salmali, Samar, Sanar, Saur, Savar, Savri, Sawar, S?mul, Senur, Shembal, Shemolo, Shevari, Shevri, Shimla, Shimul cotton, Simal, Simalo, Simalu, Simla, Simlo, Simolu, Singi.",
14,Physical Characteristics,"Bombax ceiba is a deciduous Tree growing to 25 m (82ft) by 22 m (72ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. The flowers are pollinated by Birds, Bees. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,Bombax malabaricum DC. Gossampinus malabarica (DC.) Merr. Salmalia malabarica (DC.) Schott & Endl.,
16,Plant Habitats,,
17,Edible Parts,"Flowers: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans.,Seedpod: things such as Okra, French and Runner beans.",
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Oil: Oil,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,Oil: ,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Leaves, Flowers, Fruit, Seeds - oil, Gum. Flowers - cooked or pickled. They are highly valued as a curry vegetable[ 307 ]. The flower buds and the calyx of not fully opened flowers are eaten cooked as a vegetable[ 317 ]. Flowers are dried and pounded and used for bread also used in five flower tea. Young leaves - cooked and eaten as a vegetable[ 404 ]. Ripe seeds are eaten roasted[ 301 , 317 ]. An edible fatty oil is obtained from the seed[ 301 ]. The seeds contain 22-25% oil. Young roots - The taproot is peeled and eaten raw or roasted[ 404 ]. Rich in starch[ 404 ]. Gum[ 404 ]. The buds, young pods and roots of seedling can be eaten cooked. The young bark is used as a famine food.",
20,Medicinal Uses,"Antipyretic: Treats fevers. See Febrifuge.,Antitussive: Prevents or relieves coughing.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Cholera: Used in the treatment of cholera - an acute diarrheal illness caused by infection of the intestine with Vibrio cholerae bacteria.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Hypoglycaemic: Reduces the levels of sugar in the blood.,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Leprosy: Used to treat leprosy - a chronic bacterial infection of the skin and superficial nerves (in the skin) caused by Mycobacterium leprae.,Mouthwash: Treats problems such as mouth ulcers.,Refrigerant: Cools the body.,Stings: Used in the treatment of stings and insect bites.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Urinary: Treats urinary problems, including urinary tract infection (UTI).",
