,Attributes,Description
0,Latin Name,Lindera glauca
1,Common Name,Grayblue Spicebush
2,Family,Lauraceae
3,USDA hardiness,5-9
4,Known Hazards,None known
5,Habitats,"Mixed deciduous forest. Forests, roadsides on mountain slopes; at elevations below 900 metres in China[266 ]."
6,Range,E. Asia.
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Lindera_glauca1240.jpg, https://pfaf.org/../Admin/PlantImages/Lindera_glauca2240.jpg"
13,Summary,
14,Physical Characteristics,"Lindera glauca is a deciduous Shrub growing to 5 m (16ft) by 5 m (16ft).  See above for USDA hardiness. It is hardy to UK zone 6. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,Benzoin glaucum Siebold & Zucc.
16,Plant Habitats,Woodland Garden Sunny Edge;
17,Edible Uses Description,"The fruits are used as a substitute for pepper[301].The dried, powdered leaves are mixed into noodles and dumplings as a flavouring[301]."
18,Medicinal Uses,
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.The roots, branchlets, leaves, and fruit are used medicinally[266]."
20,Other Uses,
21,Other Uses Description,"An essential oil is obtained from the leaves and pericarp[266]. It is used in the manufacture of incense and joss sticks[238].An oil obtained from the seed is used for making soap and lubricating oil[266].The wood is used in woodwork[266]. Used in the manufacture of incense and joss sticks[238]. Attractive, aromatic foliage and star-shaped flowers and showy red to black fruit. Fragrant."
22,Cultivation Details,
23,Cultivation Details Description,"Light Range: Part Shade to Sun. pH Range: 4.5 to 6.5.  Soil Range: Sandy Loam to Mostly Clay.  Water Range: Moist.   Mixed deciduous forest. Shrub or small tree to 5 m, usually multistemmed. All these taxa are widely grown in North America and seem to perform well throughout the United States. Flowers Mid Spring. LINDERA glauca v. salicifolia  (Chinese Spicebush)has a pyramidal habit and willow-like foliage that emerges emerald-green in the spring turning yellow-orange and red then finally to khaki brown, holding on all winter. Jet black fruit appears in late summer. Use in a border, for screening or as a specimen."
24,Plant Propagation,Seed - best sown as soon as it is ripe. The seed has a short viability and should not be allowed to dry out[200]. Prick out the seedlings into individual pots when they are large enough to handle and grow them on until large enough to plant out.Cuttings of half-ripe wood in a frame[200].Layering.
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
