,Attributes,Description,age
0,Latin Name,Terminalia chebula,
1,Common Name,"Black Myrobalan, Chebulic Myroblan,",
2,Family,Combretaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Scattered in teak forest, mixed deciduous forest, extending into forests of comparatively dry types; at elevations up to 1,500 metres, occasionally to 2,000 metres[299 , 303 ].",
6,Range,"E. Asia - China, India, Sri Lanka, Bhutan, Nepal, Bangladesh.Myanmar, Cambodia, Laos, Vietnam.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(5 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Terminalia_chebula_Roxburgh.JPEG, https://pfaf.org/../Admin/PlantImages/Terminalia chebula 2.JPEG",
13,Summary,"Other common names include Chebulic Myroblan, Harada, Harida, Harar, and Haritaki. Terminalia chebula or Black Myrobalan is a tropical, deciduous tree with a thick, black, and cracked bark and grows up to 30 m in height and 1 m in trunk diameter. It is native to South Asia, from India and Nepal east to southwest China, and south to Sri Lanka, Malaysia, and Vietnam. The leaves can be opposite or alternate, oval, and taper to the tip. The flowers, occurring in terminal spikes or short panicles, emit strong, unpleasant odor and are yellow in color. The fruits are yellow to orangebrown and ovoid. The seeds are elliptical shape. An important medicinal plant in Ayurveda, it is used as remedy for problems of the digestive system, wounds, gum inflammation, asthma, coughs, etc. It is a laxative, stomachic, expectorant, hemostatic, and tonic. Further, it exhibits antifungal and antibacterial properties. Seeds are edible and produce edible oil. The sour fruits are edible as well and used in the manufacture of black salt. It contains tannin thus used in calico dyeing and printing. The flowers also produce a yellow dye. The wood is very hard, heavy, and strong but not durable. It is used as construction and furniture material and many others. The plant is grown from seeds.",
14,Physical Characteristics,"Terminalia chebula is an evergreen Tree growing to 25 m (82ft) by 25 m (82ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers  moist soil and can tolerate drought.",
15,Synonyms,Terminalia parviflora Thwaites. Terminalia tomentella Kurz Terminalia zeylanica Van Heurck. & M?ll.A,
16,Plant Habitats,,
17,Edible Parts,"Fruit: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Oil: Oil,Oil: ,Salt: plants that provide a substitute for salt.",
19,Edible Uses Description,"eed - eaten as a snack[301 ]. They have a flavour reminiscent of almonds or filberts[301 ]. An edible oil is obtained from the seed[301 ]. Fruit. The sour fruits are eaten in salads, preserved in brine or fried[301 ]. The yellow to orange-brown obovoid fruit is 25 - 50mm long[303 ]. The fruit has been used in the manufacture of black salt[301 ]. It has a distinctive smoky flavour and is a main ingredient of the spice blend known as chat masala[301 ].",
