,Attributes,Description,age
0,Latin Name,Wyethia mollis,
1,Common Name,"Woolly Wyethia, Woolly mule-ears",
2,Family,Asteraceae or Compositae,
3,USDA hardiness,7-10,
4,Known Hazards,One report suggests that the leaves might be poisonous[94].,
5,Habitats,"Dry wooded slopes and rocky openings, 1500 - 3000 metres in California[71].",
6,Range,South-western N. America - Oregon to California.,
7,Edibility Rating,(4 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Frost Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/WyethiaMollis.jpg, https://pfaf.org/../Admin/PlantImages/WyethiaMollis2.jpg",
13,Summary,,
14,Physical Characteristics,"Wyethia mollis is a PERENNIAL growing to 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 8.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil and can tolerate drought.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,,
19,Edible Uses Description,"Root - cooked. A sweet and agreeable flavour[94]. The N. American Indians dug pits in the ground which they lined with large stones. They then burnt a fire on top of the stones until the stones were hot. The roots were placed on these hot stones, sealed in with fern leaves and earth and then fermented for one or two days[94]. Seed - raw or cooked[257]. The seed can be used as a piñole, or it can be ground into a powder and used as a mush or mixed with cereals flours to make bread etc[257].",
20,Medicinal Uses,"Antiphlogistic: Reduces inflammation.,Blood tonic: Is this any different to a blood purifier?,Diaphoretic: Induces perspiration.,Emetic: Induces vomiting.,Febrifuge: Reduces fevers.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiphlogistic  Blood tonic  Diaphoretic  Emetic  Febrifuge  PoulticeThe root is antiphlogistic, diaphoretic, emetic and febrifuge[94, 257]. A decoction has been used as a blood tonic and also in the treatment of tuberculosis, venereal diseases, colds and fevers[257]. A poultice of the crushed roots has been applied to swellings[257]. A poultice of the crushed leaves has been applied to sprains, swellings and broken bones[257].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Requires a free-draining, gritty but moisture-retentive soil in a sunny position[200]. This species is more tolerant of drought than other members of the genus[200]. Plants are not hardy in the colder areas of Britain[200].",
26,Plant Propagation,"Seed - we have no information on this species but suggest sowing the seed in a greenhouse or cold frame in early spring. Use a very freely-draining compost, prick out the seedlings into individual pots as soon as they are large enough to handle and plant out into their permanent positions when they are large enough. Careful division of the crown as the plants come into growth in spring[200].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
