,Attributes,Description
0,Latin Name,Lepidium meyenii
1,Common Name,Maca
2,Family,Brassicaceae or Cruciferae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"Barren steppes, tundra and alpine plains, usually in limestone and clay soils, 3800 - 4800 metres[196]."
6,Range,S. America - Andes.
7,Edibility Rating,(5 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Lepidium_meyenii1.jpg, https://pfaf.org/../Admin/PlantImages/Lepidium_meyenii2.jpg"
13,Summary,
14,Physical Characteristics,"Lepidium meyenii is a PERENNIAL growing to 0.1 m (0ft 4in) by 0.3 m (1ft).  It is not frost tender. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc."
18,Edible Uses,
19,Edible Uses Description,"Root - cooked. Sweet and pleasantly flavoured[183]. They can be slowly baked[183]. After being dried they are cooked in water to make a sweet aromatic porridge that is called 'mazamorra' in S. America[183]. The nutritional value of dried Maca root is high, resembling cereal grains such as maize, rice and wheat. It has 59% carbohydrates, 10.2% protein, 8.5% fibre and 2.2% lipids.(263) It has a large amount of essential amino acids and higher levels of iron and calcium than potatoes.(263) Maca contains important amounts of fatty acids including linolenic, palmitic and oleic acids. It is rich in sterols and has a high mineral content as well[263]. The root resembles a small pear in both size and shape and is up to 8cm in diameter[183, 196]. The dried root contains about 13 - 16% protein and is rich in essential amino acids[196]. The fresh root is unusually high in iodine and iron[196]. The root does also contain small amounts of alkaloids, tannin and saponins[196]. The dried roots store well, 7 year old roots still had 9 - 10% protein[196]. Dried roots are brown, soft and sweet with a musky flavour, they retain their flavour for at least 2 years. Young leaves[183, 193] - raw or cooked[46, 61]. A hot cress-like flavour."
20,Medicinal Uses,"Adaptogen: Helps the body ,Aphrodisiac: Increases the sexual appetite.,Cancer: Used in the treatment of cancer.,Infertility: Used in treating problems of human fertility.,Nutritive: A food for convalescents to help restore strength.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Adaptogen  Aphrodisiac  Cancer  Infertility  Nutritive  TonicMaca is a little known herbal remedy and high energy food. It is growing in popularity due to its energizing effects, fertility enhancement and aphrodisiac qualities. Other traditional uses include increasing energy, stamina and endurance in athletes, promoting mental clarity, treating male impotence, and helping with menstrual irregularities and female hormonal imbalances including menopause and chronic fatigue syndrome[263].The roots are antifatigue, aphrodisiac, nutritive, immunostimulant, steroidal and tonic[263]. Maca, as with all crucifers, contains glucosinolates and isothiocyanates which have been shown to exhibit anticarcinogenicity by blocking formation of endogenous or exogenous carcinogens and so preventing initiation of carcinogenesis[263]. Naturally occurring and synthetic isothiocyanates are among the most effective chemopreventive agents known[263]. A wide variety of isothiocyanates prevent cancer of various tissues including the rat lung, mammary gland, oesophagus, liver, small intestine, colon, and bladder[263]. Non-published data suggests Maca has this same effect. Surprisingly, there is no apparent traditional use of Maca in the treatment of cancer[263]. In traditional Peruvian herbal medicine, Maca is used as an immunostimulant and in the treatment of anaemia, tuberculosis, menstrual disorders, menopause symptoms, stomach cancer, sterility and other reproductive and sexual disorders as well as to enhance memory[263]. A chemical analysis conducted in 1981 showed the presence of biologically active aromatic isothiocyanates, especially p-methoxybenzyl isothiocyanate, which have reputed aphrodisiac properties[263]. Initial analysis of Maca indicate that the effects on fertility are a result of the glucosinolates. Alkaloids are also present, but have not yet been quantified.(263). There are reports that this plant can cure many problems of infertility[196]."
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
