,Attributes,Description,age
0,Latin Name,Catabrosa aquatica,
1,Common Name,Water WhirlGrass,
2,Family,Poaceae or Gramineae,
3,USDA hardiness,3-7,
4,Known Hazards,None known,
5,Habitats,"Shallow streams and ditches, at the muddy margins of ponds and in wet sandy places near the sea all over Britain[17].",
6,Range,"Most of Europe, including Britain but absent in Spain and Portugal, N. and W. Asia, Algeria.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Wet Soil,Water Plants,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CatabrosaAquatica.jpg, https://pfaf.org/../Admin/PlantImages/CatabrosaAquatica2.jpg",
13,Summary,,
14,Physical Characteristics,"Catabrosa aquatica is a PERENNIAL growing to 0.7 m (2ft 4in).  See above for USDA hardiness. It is hardy to UK zone 3.  It is in flower from June to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  wet soil and can grow in water.",
15,Synonyms,Glyceria aquatica.,
16,Plant Habitats,Pond; Bog Garden;,
17,Edible Uses Description,"Seed[257]. No more information is given, but the seed is very small and fiddly to use. It would probably have been used as piñole or have been ground into a powder and used as a mush, as a thickener in soups and stews, or in making cakes, bread etc[K].",
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.A decoction of the plant has been used as a stimulant and tonic[257].,
20,Other Uses,,
21,Other Uses Description,The plant has been burnt as an incense[257].,
22,Cultivation Details,,
23,Cultivation Details Description,"We have no information on this, though judging by the plants native habitat it requires a wet soil and also succeeds in shallow water. It will also probably require a fairly sunny position[K].",
24,Plant Propagation,"Seed - surface sow in the spring in a pot standing in shallow water. When they are large enough to handle, prick the seedlings out into individual pots and plant them out into their permanent positions in the summer. Division in the spring. The divisions can be planted direct into their permanent positions.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
