,Attributes,Description,age
0,Latin Name,Ammophila breviligulata,
1,Common Name,"Beach Grass, American beachgrass",
2,Family,Poaceae or Gramineae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,Coastal sand dunes[200].,
6,Range,North-eastern N. America - Newfoundland to North Carolina and on the shores of the Great Lakes.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AmmophilaBreviligulata.jpg, https://pfaf.org/../Admin/PlantImages/AmmophilaBreviligulata2.jpg",
13,Summary,,
14,Physical Characteristics,"Ammophila breviligulata is a PERENNIAL growing to 1.3 m (4ft 3in).  See above for USDA hardiness. It is hardy to UK zone 5. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Uses Description,None known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
20,Other Uses,"Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.",
21,Other Uses Description,The extensive root system of this plant makes it useful for planting on sand dunes etc for the control of soil erosion[200].,
22,Cultivation Details,,
23,Cultivation Details Description,"Requires a sunny position in a light well-drained soil. Very tolerant of severe maritime exposure. The plant has a deep, strong and extensively creeping rhizome, it can become invasive when growing in suitable conditions[236].",
24,Plant Propagation,"Seed - sow spring in a greenhouse and only just cover the seed. When large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant them out in late spring or early summer.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
