,Attributes,Description
0,Latin Name,Sida rhombifolia
1,Common Name,Broom Jute. Common Sida. Arrow-leaf Sida
2,Family,Malvaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Scrub, open slopes and streamsides in southern China[266 ]. Uncultivated land and open areas in Sal forests at elevations up to 1,500 metres in Nepal[272 ]."
6,Range,Pantropical.
7,Edibility Rating,(2 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(3 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Sida_rhombifolia1.JPEG, https://pfaf.org/../Admin/PlantImages/Sida_rhombifolia2.JPEG"
13,Summary,
14,Physical Characteristics,"Sida rhombifolia is an evergreen Shrub growing to 1 m (3ft 3in) by 0.3 m (1ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Malva rhombifolia (L.) E.H.L.Krause. Sida alba Cav. Non L. Sida compressa Wall. Sida insularis Hatus.
16,Plant Habitats,
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,A tea is made from the leaves[46 ]. Leaves - cooked and eaten as a vegetable[301 ]. The leaves contain around 7.4% protein[301 ].
20,Medicinal Uses,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.DysenteryA decoction of the whole plant is used as a treatment for fevers[272 , 348 ]. A paste of the plant is used to treat indigestion[272 ]. It is also used as a poultice in the treatment of headaches, boils, cramps, rheumatism, toothache, chapped lips and pimples[272 ]. The plant is ground and mixed with soft grease and sugar to make a poultice that is applied to soften abscesses and release pus[348 ]. The leaves are diuretic[348 ]. An infusion is used to treat dysentery[348 ]. The juice of the leaves is mixed with vinegar to make an anti-inflammatory and digestive remedy[348 ]. A decoction of the leaves is used to bathe wounds[348 ]. The leaves are applied to the head as a poultice to remedy headache[348 ]. The yellow flowers are eaten with wild ginger in order to ease labour[481 ]. The root is scraped into sea water and the mixture drunk as a treatment for diarrhoea, dysentery and abdominal upsets[481 ]. A paste of the root is applied to boils[272 ]. The plant contains cryptolepine, ephedrine and vasicine[348 ]."
22,Other Uses,
23,Other Uses Description,"A good quality fibre obtained from the bark is used for making ropes and twine[272 ]. Easily extracted, it is a fine, strong, lustrous, white fibre[459 ]. Experiments made with the fibre show that a cord 12.5 mm in circumference can sustain a weight of 180 kilos[459 ]. The stems are gathered in the morning, tied into bundles and then used as brooms[459 ]."
24,Cultivation Details,"Industrial Crop: Fiber: Clothing, rugs, sheets, blankets etc. Currently, almost none of our fiber are produced from perennial crops but could be!,Management: Coppice: Cut to the ground repeatedly - resprouting vigorously. Non-destructive management systems maintaining the soil organic carbon.,Minor Global Crop: These crops are already grown or traded around the world, but on a smaller scale than the global perennial staple and industrial crops, The annual value of a minor global crop is under $1 billion US. Examples include shea, carob, Brazil nuts and fibers such as ramie and sisal."
25,Cultivation Details Description,"Industrial Crop: Fiber  Management: Coppice  Minor Global CropGrows wild in a range of soil types, from fertile to degraded condition[305 ]. The awned seeds are spread by adhering to clothing and livestock, in mud on vehicles, and as contaminants in hay and seed crops. The plant has become established in habitats through much of the tropics and has been classified as 'Invasive' in many areas[305 ]. This species is usually confined to waste ground, such as roadsides and rocky areas, stock camps or rabbit warrens, but can be competitive in pasture, because of its unpalatability to livestock."
26,Plant Propagation,Seed
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
