,Attributes,Description
0,Latin Name,Terminalia superba
1,Common Name,Shinglewood
2,Family,Combretaceae
3,USDA hardiness,10-12
4,Known Hazards,"Although the timber is widely used in the wood industry, skin irritations are rare. However, there have been various reports as follows:- Splinters of the wood can cause wounds that become increasingly inflamed and resist healing[407 ]. Vesicular dermatitis of the fingers, apparently caused by the sawdust, has been observed[407 ]. Contact dermatitis from the wood dust in ten Swiss workers has been reported[407 ]. The wood can also cause respiratory disorders such as asthma and bleeding of the nose and gums, and also contact urticaria[407 ]."
5,Habitats,A characteristic canopy tree of tropical high secondary forest areas with a dry season of about 4 months[303 ].
6,Range,"West Tropical Africa - Guinea Bissau to Cameroon and DR Congo, south to Angola."
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Terminalia superba 1.JPEG, https://pfaf.org/../Admin/PlantImages/Terminalia superba 2.JPEG"
13,Summary,"Terminalia superba or commonly known as Shinglewood is a deciduous, fastgrowing, large tree, about 60 m in height, with buttressed, cylindrical trunk and domed or flat crown. Trunk diameter can be up to 1.5 m. It is native to western Africa. The flowers are small and white, and produced at the end of dry season before the new leaves. The fruits are samaras with two wings. The bark is used in traditional medicine as treatment for wounds, sores, hemorrhoids, diarrhea, dysentery, malaria, gingivitis, ovarian problems, bronchitis, vomiting, aphthae, and swellings. The leaves are diuretic and the roots are laxative. No plant part is edible. Shinglewood is a pioneer species and can be used in reforestation projects. It is also used as a shade tree in plantations. The bark yields a yellow dye. The wood is light to medium weight, soft to moderately hard, not durable, and susceptible to attacks by borers and termites. It is used for many purposes such as house construction, interior joinery, furniture, veneer and plywood, musical instruments, turnery, and many others. It is also ideal for fuel and charcoal. Plants are grown from seeds."
14,Physical Characteristics,"Terminalia superba is a deciduous Tree growing to 40 m (131ft) by 40 m (131ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Bees, Flies. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Terminalia altissima A.Chev.
16,Plant Habitats,
17,Edible Uses Description,None known
18,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antiemetic: Prevents vomiting.,Antihaemorrhoidal: Treats haemorrhoids (piles). This would probably be best added to another heading.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Expectorant: Clears phlegm from the chest by inducing coughing.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  Antidiarrhoeal  Antiemetic  Antihaemorrhoidal  Astringent  Diuretic  Dysentery  Expectorant  Laxative  MalariaThe bark is anodyne, astringent and expectorant. Decoctions and macerations are used in traditional medicine to treat wounds, sores, haemorrhoids, diarrhoea, dysentery, malaria, vomiting, gingivitis, bronchitis, aphthae, swellings and ovarian troubles[299 ]. The leaves are diuretic[299 ]. The roots are laxative[299 ]. The bark contains gallic acid and methyl gallate, which have shown significant glycosidase inhibition activity[299 ]. A methanol extract of the stem bark showed vasorelaxant and antidiabetic activities[299 ]. Ethanol extracts of the roots and stems showed distinct trypanocidal activity against both drug-sensitive as well as multi-drug-resistant strains of Trypanosoma congolense and Trypanosoma brucei[299 ]."
20,Other Uses,"Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Dye: Plants that provide dyes.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Furniture: A few miscellaneous uses that do not fit easily into other headings.,Mordant: Used for making a dye more permanent, it also affects the colour of the dye.,Paper: Related to the entry for Fibre, these plants have been specifically mentioned for paper making.,Pioneer: Plants, usually trees and shrubs, that can be used to reforest land.,Wood: A list of the trees and shrubs that are noted for having useful wood."
