,Attributes,Description
0,Latin Name,Prunus laurocerasus
1,Common Name,"Cherry Laurel, English Laurel"
2,Family,Rosaceae
3,USDA hardiness,6-8
4,Known Hazards,"All parts of the plant contain hydrogen cyanide, a poison that gives almonds their characteristic flavour. This toxin is found mainly in the leaves and seed and is readily detected by its bitter taste. It is usually present in too small a quantity to do any harm but any very bitter seed or fruit should not be eaten. In small quantities, hydrogen cyanide has been shown to stimulate respiration and improve digestion, it is also claimed to be of benefit in the treatment of cancer. In excess, however, it can cause respiratory failure and even death."
5,Habitats,Woods in Britain[17].
6,Range,E. Europe to W. Asia. More or less naturalized in Britain[17].
7,Edibility Rating,(4 of 5)
8,Other Uses,(5 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full shade,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PrunusLaurocerasus.jpg, https://pfaf.org/../Admin/PlantImages/PrunusLaurocerasus2.jpg"
13,Summary,"Bloom Color: White. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Rounded, Spreading or horizontal."
14,Physical Characteristics,"Prunus laurocerasus is an evergreen Shrub growing to 6 m (19ft) by 10 m (32ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 7. It is in leaf all year, in flower from April to June, and the seeds ripen in September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, Lepidoptera (Moths & Butterflies). It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerates strong winds but not maritime exposure. It can tolerate atmospheric pollution."
15,Synonyms,Laurocerasus officinalis. Padus laurocerasus.
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; not Deep Shade; Ground Cover; Hedge;
