,Attributes,Description,age
0,Latin Name,Barbarea verna,
1,Common Name,"Land Cress, Early yellowrocket",
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,Waste and cultivated ground.,
6,Range,S.W. Europe. Naturalized in Britain[17].,
7,Edibility Rating,(3 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BarbareaVerna.jpg, https://pfaf.org/../Admin/PlantImages/BarbareaVerna2.jpg",
13,Summary,,
14,Physical Characteristics,"Barbarea verna is a BIENNIAL growing to 0.3 m (1ft) by 0.3 m (1ft in).  See above for USDA hardiness. It is hardy to UK zone 6 and is not frost tender.  It is in flower from May to July, and the seeds ripen from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Flies, bees, beetles. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,B. praecox. (Sm.)R.Br. Campe verna.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge; not Deep Shade; North Wall. By.,
17,Edible Parts,"Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Oil: Oil,Oil: ",
19,Edible Uses Description,"ng leaves - raw, cooked or used as a seasoning[1, 2, 33, 37, 52]. A hot, spicy watercress flavour, they are delicious in salads[183, 244]. Leaves can be obtained throughout the year if autumn-sown plants are given a light protection in winter[1]. An edible oil is obtained from the seed[46, 52, 61, 183]. The seed can be sprouted and added to salads etc[183].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,"Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.",
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Succeeds in sun or shade in a moist well-drained soil,[200] growing well on a north facing wall[33, 52]. The summer crop is best if it is given some shade whilst the winter crop succeeds in sunny positions[1, 200]. Land cress is often cultivated as a salad plant, when it is usually treated as an annual[46]. It can supply leaves all year round from successional sowings[1]. In hot weather plants soon run to seed unless they are kept shaded and moist[183]. The leaves taste much hotter in the summer[K]. Plants usually self-sow freely when growing in a suitable position[K].",
26,Plant Propagation,Seed - sow spring to September in situ at 3-weekly intervals to provide a succession of leaves. Germination usually takes place within 2 - 3 weeks.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
