,Attributes,Description,age
0,Latin Name,Mahonia gracilis,
1,Common Name,Mexican Barberry,
2,Family,Berberidaceae,
3,USDA hardiness,7-10,
4,Known Hazards,None known,
5,Habitats,Dry ravines in open pine forests in limestone soils[260].,
6,Range,South-western N. America - Mexico.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Mahonia gracilis is an evergreen Shrub growing to 1.5 m (5ft).  See above for USDA hardiness. It is hardy to UK zone 8. It is in leaf all year, in flower from February to March. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;,
17,Edible Parts,Fruit: ,
18,Edible Uses,,
19,Edible Uses Description,"The fruit of all members of the genus is edible either raw or cooked, though we do not know the quality of this species[K]. The ovoid fruit is produced in racemes and is up to 12mm long[200].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Unlike most members of this genus, this species requires a dry, well-drained soil in a shady position[260]. It requires a position sheltered from strong or cold winds[202]. Plants are only hardy in the milder areas of the country, tolerating temperatures down to about -5°c when fully dormant[260]. The young growth in spring can be damaged by late frosts. Hybridizes freely with other members of this genus. Plants in this genus are resistant to honey fungus[88].",
26,Plant Propagation,Seed -,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
