,Attributes,Description
0,Latin Name,Uniola paniculata
1,Common Name,"Sea Oats, Sea Oats Grass"
2,Family,Poaceae or Gramineae
3,USDA hardiness,7-11
4,Known Hazards,None known
5,Habitats,Sandhills and drifting sands on the coast[43]. Also found on salt flats[200].
6,Range,Eastern N. America - Virginia to Texas and Mexico.
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/UniolaPaniculata.jpg, https://pfaf.org/../Admin/PlantImages/UniolaPaniculata2.jpg"
13,Summary,"Bloom Color: Brown. Main Bloom Time: Late summer, Mid summer. Form: Upright or erect."
14,Physical Characteristics,"Uniola paniculata is a PERENNIAL growing to 2.5 m (8ft 2in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy) and medium (loamy) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerate maritime exposure."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,"Seed - cooked and eaten as a cereal[177, 183]. Said to have a very good flavour[183]. Seed production in the wild is generally poor[270]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,"Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents."
23,Other Uses Description,"The spreading root system of this plant make it useful for stabilizing drifting coastal sand dunes[1, 200, 236]."
24,Cultivation Details,
25,Cultivation Details Description,"Landscape Uses:Erosion control, Ground cover, Seashore. Prefers a moist sandy soil, tolerating some shade[200]. Tolerates maritime exposure and saline soils[200]. An invasive plant, spreading freely by means of its rhizomes[236], but it is very ornamental[200]. and is well worth a place in the garden.  Special Features:North American native, Naturalizing, Attractive flowers or blooms."
26,Plant Propagation,Seed - sow early spring in situ and only just cover the seed[1]. Division in spring[200].
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
