,Attributes,Description
0,Latin Name,Prunus persica nucipersica
1,Common Name,Nectarine
2,Family,Rosaceae
3,USDA hardiness,4-8
4,Known Hazards,"The seed can contain high levels of hydrogen cyanide, a poison that gives almonds their characteristic flavour. This toxin is readily detected by its bitter taste. Usually present in too small a quantity to do any harm, any very bitter seed or fruit should not be eaten[65]. In small quantities, hydrogen cyanide has been shown to stimulate respiration and improve digestion, it is also claimed to be of benefit in the treatment of cancer. In excess, however, it can cause respiratory failure and even death."
5,Habitats,"Not known in a truly wild situation, it is possibly derived in cultivation from P. davidiana."
6,Range,E. Asia - China.
7,Edibility Rating,(4 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PrunusPersicaNucipersica.jpg, https://pfaf.org/../Admin/PlantImages/PrunusPersicaNucipersica2.jpg"
13,Summary,
14,Physical Characteristics,"Prunus persica nucipersica is a deciduous Tree growing to 6 m (19ft) by 6 m (19ft).  See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower in April, and the seeds ripen from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Canopy; South Wall. By. West Wall. By.
17,Edible Parts,"Flowers: ,Fruit: ,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Oil: Oil,Oil: Oil,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,Oil: ,Oil: ,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"Fruit - raw, cooked or dried for later use[1, 2, 34, 46]. The fruit is often used in ice creams, pies, jams etc[183]. When fully ripe, the fruits of the best forms are soft and juicy with a rich delicious flavour[K]. The size of fruit varies between cultivars but can be up to 7cm in diameter and contains one large seed[200]. Flowers - raw or cooked. Added to salads or used as a garnish[183]. They can also be brewed into a tea[183]. The distilled flowers yield a white liquid which can be used to impart a flavour resembling the seed[183]. Seed - raw or cooked. Do not eat if it is too bitter, seed can contain high concentrations of hydrocyanic acid. See the notes above on toxicity. A semi-drying oil is obtained from the seed[57]. Although the report does not mention edibility it can be assumed that it is edible. A gum is obtained from the stem. It can be used for chewing[64]."
