,Attributes,Description
0,Latin Name,Salix viminalis
1,Common Name,Osier. Basket Willow
2,Family,Salicaceae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,"By rivers and streams, also on deep moist alluvial soils, avoiding very acid soils[186]."
6,Range,"Europe, incl Britain, from Scandanavia south and east to France through temperate Asia to Japan."
7,Edibility Rating,(1 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SalixViminalis.jpg, https://pfaf.org/../Admin/PlantImages/SalixViminalis2.jpg"
13,Summary,
14,Physical Characteristics,"Salix viminalis is a deciduous Tree growing to 6 m (19ft) by 4 m (13ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 4 and is not frost tender.  It is in flower from April to May, and the seeds ripen in June. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required).  and is pollinated by Bees. The plant is not self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist or  wet soil. The plant can tolerates strong winds but not maritime exposure. It can tolerate atmospheric pollution."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;
17,Edible Parts,"Leaves: ,Shoots: "
18,Edible Uses,Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.
19,Edible Uses Description,"- raw or cooked. It can be dried, ground into a powder and then added to cereal flour for use in making bread etc. A very bitter flavour, it is a famine food that is only used when all else fails[172]. Young shoots - cooked. Not very palatable[172]."
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Antirheumatic: Treats rheumatism.,Febrifuge: Reduces fevers."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  Antirheumatic  FebrifugeAntirheumatic, febrifuge[13]. The fresh bark of all members of this genus contains salicin[226], which probably decomposes into salicylic acid (closely related to aspirin) in the human body[213]. This is used as an anodyne and febrifuge[226]."
