,Attributes,Description
0,Latin Name,Agave sisalana
1,Common Name,Sisal
2,Family,Asparagaceae
3,USDA hardiness,9-11
4,Known Hazards,"Sisal plants, Agave sisalana, consist of a rosette of sword-shaped leaves about 1.5-2 metres (4.9-6.6 ft) tall. Young leaves may have a few minute teeth along their margins, but lose them as they mature.[4] The sisal plant has a 7-10 year life-span and typically produces 200-250 commercially usable leaves. Each leaf contains an average of around 1000 fibres. The fibres account for only about 4% of the plant by weight. Sisal is considered a plant of the tropics and subtropics, since production benefits from temperatures above 25 degrees Celsius and sunshine."
5,Habitats,"Planted abundantly in some regions, and, often escaping, seen in many localities in hedges or fence-rows[ 331 ]."
6,Range,C. America - southern Mexico.
7,Edibility Rating,(2 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Agave sisalana_Perrine.jpg, https://pfaf.org/../Admin/PlantImages/Agave sisalana2.jpg"
13,Summary,"Sisal or Agave sisalana belongs in the Asparagaceae family and is native to southern Mexico but largely cultivated in many other countries of the tropics, subtropics, and warm temperate areas for its high quality fibre. The sisal fibre is used for rope, twine, paper, cloth, bags, dartboards, footwear, and carpets. It is an evergreen, succulent plant with a large rosette of leaves 60 ? 160 cm long that eventually forms to a flowering stem of up to 6 m in height. Few minute teeth are visible along the margins of young leaves but vanish as leaves mature. The plant typically produces about 250 commercially usable leaves throughout its 7-10 years life-span, with each leaf containing an average of around 1000 fibres. The sharp leaf spines are used traditionally in Central America as needles. The heart of new shoots are cooked and eaten as vegetables. The sweet sap is fermented to make beer and the roots, as well, are used in the production of alcoholic beverage.  Further, sisal plant is a folk remedy for dysentery, leprosy sores, and syphilis.  Other Names: Mkonge, Shikwenga, Te robu, Umugweegwe, Yaxci."
