,Attributes,Description
0,Latin Name,Portulaca grandiflora
1,Common Name,Rose Moss
2,Family,Portulacaceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,Roadsides and waste places in Europe[50].
6,Range,S. America - Brazil. Occasionally established in S. and S.C. Europe.
7,Edibility Rating,(2 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PortulacaGrandiflora.jpg, https://pfaf.org/../Admin/PlantImages/PortulacaGrandiflora2.jpg"
13,Summary,
14,Physical Characteristics,"Portulaca grandiflora is a ANNUAL growing to 0.2 m (0ft 8in) by 0.2 m (0ft 8in).  It is frost tender.  It is in flower from June to July, and the seeds ripen from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,"Leaves - raw or cooked[105, 161, 177]. Seed - raw or cooked. It can be ground into a powder and used in soups etc, or can be added to cereals[105, 161, 177]. The seed is very small and fiddly to utilize. Root - cooked[177]."
20,Medicinal Uses,"Depurative: Eliminates toxins and purifies the system, especially the blood.,Eczema: Used in the treatment of eczema - a chronic health condition that affects the skin, causing redness, dryness, itching and infections."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Depurative  EczemaThe entire plant is depurative[176]. It is used in the treatment of hepatitis, cirrhosis of the liver with ascites, swelling and pain in the pharynx[176]. The fresh juice of the leaves and stems is applied externally as a lotion to snake and insect bites, burns, scalds and eczema[176, 238]."
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Prefers a rather dry poor soil in full sun[1, 200]. Succeeds in a hot dry position, and dislikes wet soils[K]. Although a perennial when grown in warmer climates than Britain, it is best treated as a half-hardy annual in this country[1]. There are some named forms selected for their ornamental value[188]."
26,Plant Propagation,"Seed - sow early spring in a greenhouse, pricking out the seedlings into individual pots when they are large enough to handle. Plant out after the last expected frosts. The seed can also be sown in situ in late spring, though the plants will not grow so large this way."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
