,Attributes,Description,age
0,Latin Name,Mimusops elengi,
1,Common Name,"Spanish Cherry, Bakul",
2,Family,Sapotaceae,
3,USDA hardiness,10-12,
4,Known Hazards,The sawdust is irritating to nose and throat[299 ].,
5,Habitats,"Humid lowland forests[307 ]. Fairly common near the sea, but may also be found in rocky locations and inland forest at elevations up to 600 metres[299 ].",
6,Range,"E. Asia - India, Sri Lanka, Thailand, Malaysia, Indonesia, Philippines, New Guinea, northern Australia, New Caledonia, Vanuatu.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Mimusops_elengi_Rumphius_1.JPEG, https://pfaf.org/../Admin/PlantImages/Mimusops_elengi_Roxburgh.JPEG",
13,Summary,"Red Condo or Spanish Cherry (Mimusops elengi) a medium-sized, evergreen, tropical tree growing about 15 - 30 m in height. It has a dense, rounded, spreading crown and short bole of up to 100 cm in diameter. The bark is cracked. The leaves are, oval, glossy, dark green, simple and alternate arranged. The star-shaped, cream, and hairy flowers form into clusters in the leaf axils. The fruits are orange-red when ripe and oval. Medicinally use for diarrhea, dysentery, toothache and gm inflammation, gonorrhea, snake bites, fevers, wounds, scabies, eczema, headache, sore eyes, and constipation. Edible parts are the fruits (raw, cooked, or processed) and seed oil (used for cooking). The seed oil is also used to make paint and for lighting. The essential oil from the bark is also in perfumery.The flowers are aromatic and used as fillings in pillows, and for decorations and aesthetics. The seeds are used for making necklaces. The wood is very hard, heavy, and highly durable. It is resistant to attack of marine borer and dry-wood termites.",
14,Physical Characteristics,"Mimusops elengi is an evergreen Tree growing to 15 m (49ft) by 16 m (52ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. The flowers are pollinated by Wind. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist soil and can tolerate drought. The plant can tolerates strong winds but not maritime exposure.",
15,Synonyms,Imbricaria perroudii Montrouz. Kaukenia elengi (L.) Kuntze Kaukenia javensis (Burck) Kuntze Kaukenia,
16,Plant Habitats,,
17,Edible Parts,Fruit: ,
18,Edible Uses,"Oil: Oil,Oil: ",
19,Edible Uses Description,"fruit can be eaten raw, preserved or pickled[301 ]. Yellow when ripe, they have a sweet flavour[301 ]. The pulp is starchy with a floury texture[200 , 299 ]. The fruit is insipid and/or astringent[299 , 307 ]. They are said to taste like dates but to be more dry[299 ]. The ovoid to oblong fruit is up to 35mm long and 16mm wide[200 ]. An oil is obtained from the seed[301 ]. Used for cooking[307 ]. The seed kernel contains about 22% oil. The fatty acid composition of the refined oil is: oleic acid 64%, linoleic acid 14.5%, palmitic acid 11%, stearic acid 10% and behenic acid 0.5%. The nutritional quality of the refined oil is considered to be comparable with that of groundnut oil[299 ].",
