,Attributes,Description
0,Latin Name,Calystegia soldanella
1,Common Name,"Sea Bindweed, Seashore false bindweed"
2,Family,Convolvulaceae
3,USDA hardiness,5-9
4,Known Hazards,"This species is said to be purgative[173], some caution is advised."
5,Habitats,"Sandy and shingly sea shores and dunes[1, 17]."
6,Range,"Coastal areas of Europe, including Britain, N. Africa, Asia, N. and S. America and Australasia."
7,Edibility Rating,(1 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CalystegiaSoldanella.jpg, https://pfaf.org/../Admin/PlantImages/CalystegiaSoldanella2.jpg"
13,Summary,
14,Physical Characteristics,"Calystegia soldanella is a PERENNIAL CLIMBER growing to 0.6 m (2ft).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, Lepidoptera (Moths & Butterflies).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Convolvulus soldanella.
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Leaves: ,Shoots: "
18,Edible Uses,
19,Edible Uses Description,"Young shoots - cooked as a vegetable or pickled and used as a samphire substitute[2, 105]. Caution is advised since the plant might have a purgative effect[173]."
20,Medicinal Uses,"Antiscorbutic: A plant rich in vitamin C that is used to counteract scurvy.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Febrifuge: Reduces fevers.,Irritant: Causes irritation or abnormal sensitivity in living tissue.,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain.,Vermifuge: Expels and kills internal parasites."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiscorbutic  Diuretic  Febrifuge  Irritant  Purgative  VermifugeAntiscorbutic, diuretic, febrifuge, irritant, purgative and vermifuge[218]."
22,Other Uses,String: Plants that can be used for string or can be easily made into a string. See also Fibre. Plants for ropes may be included.
23,Other Uses Description,The stems are very flexible and are used as a string for tying[66]. Fairly strong but not long-lasting[K].
24,Cultivation Details,
25,Cultivation Details Description,"Easily grown in ordinary well-drained garden soil in a sunny position[1, 200]. This species is very difficult to establish successfully in the garden[1]."
26,Plant Propagation,"Seed - sow spring in a cold frame in a free draining compost and only just cover. The seed usually germinates in 1 - 3 months at 15°c[138]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in a cold frame for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division in early spring whilst dormant[200]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
