,Attributes,Description,age
0,Latin Name,Clitoria mariana,
1,Common Name,"Atlantic Pigeonwings, Butterfly Pea",
2,Family,Leguminosae,
3,USDA hardiness,6-9,
4,Known Hazards,Parts of the plant are poisonous. No further information given.,
5,Habitats,"Dry open forests, shale barrens, and rocky or sandy woodlands.",
6,Range,"The plant is native to the eastern, southern, and central United States west to New Mexico and Arizona. It is also found in Asia, in: Bhutan, India, Laos, Myanmar, Thailand, Vietnam, and southern China (Guangxi, Yunnan)",
7,Edibility Rating,(0 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Clitoria_mariana1.JPEG, https://pfaf.org/../Admin/PlantImages/Clitoria_mariana2.JPEG",
13,Summary,,
14,Physical Characteristics,"Clitoria mariana is a PERENNIAL CLIMBER growing to 0.8 m (2ft 7in) by 0.8 m (2ft 7in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 7. It can fix Nitrogen.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: neutral soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,C. mariana var. mariana. C. marina L. [Spelling variant]. Martiusia mariana (L.) Small. Nauchea mariana (L.) Descourt. Ternatea mariana (L.) Kuntze. Vexillaria mariana (L.) Raf. Vexillaria mariana (L.) Eaton.,
16,Plant Habitats,,
17,Edible Uses Description,None Known,
18,Medicinal Uses,Aphrodisiac: Increases the sexual appetite.,
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.AphrodisiacThe roots and seeds have been used medicinally, including as an aphrodisiac according to the ancient but unscientific doctrine of signatures.' but we have not been able to confirm this - Missouriplants.com",
20,Other Uses,,
21,Other Uses Description,Nitrogen fixer.,
22,Cultivation Details,,
23,Cultivation Details Description,"A temperate perennial forb. Stems are erect to reclining or trailing, to 1.2m, glabrous to sparsely pubescent with short, fine, curved hairs. It is a twining vine and not a climbing vine so is often found growing along the ground.  In southern China it grows in forests between 100-2,000m above sea level.  It grows in hardiness zones 6-9. Light Requirement: Sun, Part Shade. Preferred soil: Dry and Sandy. Bloom Color: Pink , Blue. Bloom Time: Jun to Aug. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. Herbaceous. Growth habit is a single or multiple shooting vine from a crown [1-2].",
24,Plant Propagation,Seed,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
