,Attributes,Description,age
0,Latin Name,Parthenium integrifolium,
1,Common Name,Wild Quinine,
2,Family,Asteraceae or Compositae,
3,USDA hardiness,3-7,
4,Known Hazards,The plant can cause dermatitis or allergies in sensitive people[222].,
5,Habitats,"Prairies, rock outcrops and roadsides[222] in arid and semi-arid environments[200].",
6,Range,"Eastern N. America - Maryland to Minnesota and Georgia, as far west as Wisconsin and Arkansas.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PartheniumIntegrifolium2.jpg, https://pfaf.org/../Admin/PlantImages/PartheniumIntegrifolium.jpg",
13,Summary,,
14,Physical Characteristics,"Parthenium integrifolium is a PERENNIAL growing to 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 3.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Antiperiodic: Counteracts recurring illnesses such as malaria.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Kidney: Used in the treatment of kidney diseases,Lithontripic: Removes stones from the kidney, bladder etc.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Urinary: Treats urinary problems, including urinary tract infection (UTI).",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiperiodic  Emmenagogue  Kidney  Lithontripic  Poultice  UrinaryA poultice made from the fresh leaves is applied to burns[222, 257]. The root is used in the treatment of inflammation of the urinary passages and kidneys, amenorrhoea and as a lithontripic[207, 222]. The flowering tops are used as a substitute for quinine in the treatment of intermittent fevers[207, 222]. One study suggests that use of the plant might stimulate the immune system[222].",
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,"Requires a position in full sun in a well-drained soil[200]. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. The plant growth habit is a clumper with limited spread [1-2]. The root pattern is fleshy. Thick or swollen - fibrous or tap root [1-2].",
24,Plant Propagation,"Seed - we have no information for this species but suggest sowing the seed in spring in a greenhouse. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division in spring.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
