,Attributes,Description,age
0,Latin Name,Yucca filamentosa,
1,Common Name,"Spoonleaf Yucca, Adam's needle, Desert Candle, Needle Palm, St. Peter's Palm, Spanish Bayonet, Comm",
2,Family,Agavaceae,
3,USDA hardiness,4-10,
4,Known Hazards,"The roots contain saponins[222]. Whilst saponins are quite toxic to people, they are poorly absorbed by the body and so tend to pass straight through. They are also destroyed by prolonged heat, such as slow baking in an oven. Saponins are found in many common foods such as beans[K]. Saponins are much more toxic to some creatures, such as fish, and hunting tribes have traditionally put large quantities of them in streams, lakes etc in order to stupefy or kill the fish[K].",
5,Habitats,"Sand dunes, waste ground and pine forests along the coastal plain[11, 43].",
6,Range,South-eastern N. America - Southern New Jersey to Florida. Naturalized in S. Europe.,
7,Edibility Rating,(3 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/YuccaFilamentosa.jpg, https://pfaf.org/../Admin/PlantImages/YuccaFilamentosa2.jpg",
13,Summary,"Bloom Color: White. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Rounded.",
14,Physical Characteristics,"Yucca filamentosa is an evergreen Shrub growing to 1.2 m (4ft) by 0.6 m (2ft in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 4. It is in leaf all year, in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Hand.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerates strong winds but not maritime exposure.",
15,Synonyms,Y. concava.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Flowers: ,Fruit: ,Stem: this often intergrades into leaves.",
18,Edible Uses,,
19,Edible Uses Description,"Fruit - raw or cooked[2, 46, 61]. Large and fleshy[161, 183]. The fruit is often dried for winter use[1]. Flowers - raw or dried, crushed and used as a flavouring[159, 164, 177]. A tasty addition to the salad bowl[183]. We have found the flowers to be fairly bitter[K]. Flowering stem - cooked and used like asparagus[164].",
20,Medicinal Uses,"Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Salve: Soothes and heals damaged skin.",
