,Attributes,Description,age
0,Latin Name,Borojoa patinoi,
1,Common Name,Borojo,
2,Family,Rubiaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Lowland rainforests, usually at elevations up to 700 metres but occasionally to 1,200 metres[ 418 ]..",
6,Range,"Northwestern S. America - Colombia and Brazil, north through Central America to Nicaragua.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Full shade,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Borojoa patinoi 1.jpg, https://pfaf.org/../Admin/PlantImages/Borojoa patinoi 2.jpg",
13,Summary,"Borojo or Borojo patinoi is a small, tropical, evergreen shrub that grows up to 5 m high and is found in Northwestern South America. It is a dioecious species cultivated for its edible fruit that can be eaten raw or made into juice, jellies, preserves, etc. The fruit is also tonic and has many other medicinal uses. Found In: Amazon, Central America, Colombia, Costa Rica, Ecuador, Nauru, Panama, South America.",
14,Physical Characteristics,"Borojoa patinoi is an evergreen Tree growing to 8 m (26ft) by 6 m (19ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) or  semi-shade (light woodland). It prefers  moist soil.",
15,Synonyms,Alibertia patinoi (Cuatrec.) Delprete & C.H.Perss.,
16,Plant Habitats,,
17,Edible Parts,Fruit: ,
18,Edible Uses,"Drink: not including plant saps, tea or coffee substitutes.",
19,Edible Uses Description,"Fruit - eaten raw or made into jellies, preserves, sauces, ice cream etc[ 301 ]. A sweet, aromatic flavour with some bitterness[ 335 ]. The green to brown fruit is 7 - 12 cm in diameter with a brown pulp that is very acid and dense[ 418 ]. The fruit pulp is used to prepare juice (jugo del amor), compotes, marmalades, candies and wine[ 418 ].",
20,Medicinal Uses,Aphrodisiac: Increases the sexual appetite.,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.AphrodisiacThe fruit is prized for its tonic and cure-all qualities[ 418 ]. It is famous in western Colombia for its supposed aphrodisiac properties[ 418 ].,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"A plant of warm tropical lowlands usually at elevations up to 700 metres, but sometimes to 1,200 metres[ 418 ]. It grows best in areas where annual daytime temperatures fall within the range 20 - 28°c, though it can tolerate 15 - 32°c[ 418 ]. Temperatures in its native region may reach up to an absolute maximum of 41°c[ 418 ]. It prefers a mean annual rainfall in the range 3,000 - 6,000mm, tolerating 2,500 - 9,000mm[ 418 ]. It thrives with high air humidity average up to almost 90%[ 418 ]. Succeeds in heavy soils[ 335 ]. Prefers a pH in the range 4.5 - 6.5, tolerating 4 - 7[ 418 ]. The fruit takes more than one year to ripen after flowering. A dioecious species, both male and female forms need to be grown if fruit and seed are required[ 418 ].",
26,Plant Propagation,Seed,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,"UK Hardiness Map
US Hardiness Map",
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
