,Attributes,Description,age
0,Latin Name,Inula crithmoides,
1,Common Name,Golden Samphire,
2,Family,Asteraceae or Compositae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Salt marshes, shingle banks and maritime cliffs and rocks on the south and west coasts of Britain[17].",
6,Range,"Coasts of Europe, including Britain, and western Asia.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/InulaCrithmoides.jpg, https://pfaf.org/../Admin/PlantImages/InulaCrithmoides2.jpg",
13,Summary,,
14,Physical Characteristics,"Inula crithmoides is a PERENNIAL growing to 1 m (3ft 3in).  It is in flower from July to August, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies, beetles. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerate maritime exposure.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds; East Wall. In. South Wall. In. West Wall. In.,
17,Edible Parts,"Leaves: ,Shoots: ",
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"Young leaves - raw or cooked[61, 105, 177]. They are occasionally used as a potherb[183]. The fleshy leaves and young shoots are pickled and used as a relish in salads etc[2, 66, 115, 183]. They are sometimes used as an adulterant of the true samphire, Crithmum maritimum[183].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,Succeeds in an ordinary garden soil in a sunny position[1]. One report says that the plant dislikes shade whilst another says that it succeeds in a shady border[37]. The plant needs to be watered frequently and given some salt occasionally[37].,
26,Plant Propagation,"Seed - sow spring or autumn in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. If you have sufficient seed, it is worthwhile trying a sowing in situ in the spring or the autumn.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
