,Attributes,Description,age
0,Latin Name,Calotropis gigantea,
1,Common Name,"Giant Milkweed, Crown Flower, Giant Calotrope, Swallow-wort",
2,Family,Apocynaceae,
3,USDA hardiness,10-12,
4,Known Hazards,"The sap (latex) is somewhat poisonous[ 302 ]. It is used for poisoning arrows[ 299 ]. All parts of the plant are toxic, due to the presence of several cardiac glycosides[ 299 ]. The plant is also known to cause allergic contact dermatitis, and the latex causes kerato-conjunctivitis[ 299 ].(Parts of plant are poisonous if ingested)",
5,Habitats,"Dry coastal areas, along the sheltered shores of lagoons, overgrazed pasture land[ 307 ]. Woods of dry areas, stream banks from sea level to 1,400 metres in southern China[ 266 ].",
6,Range,"E. Asia - southern China, Indian subcontinent, Myanmar, Thailand, Laos, Vietnam, Malaysia, Indonesia",
7,Edibility Rating,(2 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Calotropis_gigantea_1.jpg, https://pfaf.org/../Admin/PlantImages/Calotropis gigantea 2.jpg",
13,Summary,"Native to parts of Southeast Asia, India, China, Sri Lanka, Pakistan, and Nepal, Crown Flower or Calotropis gigantean is a fast-growing, large shrub that reaches up to 4 m tall with clusters of white or lavender waxy flowers. The leaves are light green and oval. Crown flower produces a durable fiber known as 'Bowstring of India' used in making ropes and carpets among others. The plant reportedly has antifungal and insecticidal properties. In traditional medicine, crown flower is used as treatment for common diseases such as fever, coughs and colds, eczema, rheumatism, nausea, and diarrhoea. It yields poisonous latex that is used in poisoning arrows. The latex is also used for treatment for sprains, boils, body pains, and pimples. The bark is used for neurodermatitis and syphilis. Mature seed pods are sources of floss that have a wide range of uses. The wood is used as fuel and made into charcoal. Note. Sometimes misspelt as: Calotropis giganteus",
