,Attributes,Description,age
0,Latin Name,Collinsonia canadensis,
1,Common Name,"Stone Root - Horse Balm, Richweed",
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,4-8,
4,Known Hazards,"Minute doses of the fresh leaves can cause vomiting[222], though the root is well-tolerated by the body[238]. Possible blood pressure elevation [301].",
5,Habitats,"Rich damp woods[43, 222].",
6,Range,"Eastern N. America - Ontario and Vermont to Florida, west to Wisconsin.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CollinsoniaCanadensis.gif, https://pfaf.org/../Admin/PlantImages/CollinsoniaCanadensis2.gif",
13,Summary,,
14,Physical Characteristics,"Collinsonia canadensis is a PERENNIAL growing to 0.8 m (2ft 7in) by 0.4 m (1ft 4in).  See above for USDA hardiness. It is hardy to UK zone 4.  It is in flower in August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy) and medium (loamy) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland). It prefers  moist or  wet soil.",
15,Synonyms,Collinsonia cuneata. Collinsonia decussata. Collinsonia ovalis. Pleuradenia praecox.,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; Bog Garden;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Alterative: Causes a gradual beneficial change in the body, usually through improved nutrition and elimination, without having any marked specific action.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Urinary: Treats urinary problems, including urinary tract infection (UTI).,Vasodilator: Widens the blood vessels, thereby reducing blood pressure.,Vulnerary: Promotes the healing of wounds.",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Alterative  Antispasmodic  Diaphoretic  Diuretic  Sedative  Tonic  Urinary  Vasodilator  VulneraryThe whole plant, but especially the fresh root, is alterative, antispasmodic, diaphoretic, diuretic, sedative, tonic, vasodilator and vulnerary[4, 21, 46, 102, 165]. A tea made from the roots is strongly diuretic, it is valuable in the treatment of all complaints of the urinary system and the rectum and is used in the treatment of piles, indigestion, diarrhoea, kidney complaints etc[4, 222]. It has proved of benefit in the treatment of irritable bowel syndrome, mucous colitis and varicose veins[254]. The root is seldom used on its own but is contained in remedies with other herbs, especially Aphanes arvensis, Eupatorium purpureum and Hydrangea arborescens[238]. The roots contain more than 13,000 parts per million of rosmarinic acid, the same anti-oxidant that is found in rosemary[222]. The fresh leaves are strongly emetic[222]. Some caution is advised, see notes above on toxicity[222]. A poultice of the leaves or roots is applied to burns, bruises, sores, sprains etc[4, 222, 254].",
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,"Prefers a sandy peat in a moist situation but it is easily grown in ordinary garden soils[1] so long as they are not dry[200]. Prefers dappled shade[200]. The whole plant has a strong disagreeable odour and a pungent spicy taste[4]. Another report says that the foliage is strongly aromatic, with a lemon scent[238].",
24,Plant Propagation,"Seed - best sown as soon as it is ripe in a cold frame. The seed can also be sown in the spring, though it might be slower to germinate. Prick out the seedlings into individual pots when they are large enough to handle and grow them on in light shade in a greenhouse or cold frame. Plant them out in spring or early summer of their second year. Division in spring[1].",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
