,Attributes,Description,age
0,Latin Name,Silphium terebinthinaceum,
1,Common Name,"Prairie Dockm, Prairie rosinweed, Lucy Braun's rosinweed",
2,Family,Asteraceae or Compositae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,"Prairies, dry woods and glades[222, 235].",
6,Range,"Eastern N. America - Ontario to Tennessee, Ohio and Indiana.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SilphiumTerebinthinaceum.jpg, https://pfaf.org/../Admin/PlantImages/SilphiumTerebinthinaceum2.jpg",
13,Summary,,
14,Physical Characteristics,"Silphium terebinthinaceum is a PERENNIAL growing to 1.5 m (5ft) by 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 4.  It is in flower from July to August, and the seeds ripen in August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;,
17,Edible Parts,,
18,Edible Uses,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,
19,Edible Uses Description,None known,
20,Medicinal Uses,"Diuretic: Acts on the kidneys, promoting the flow of urine.,Emetic: Induces vomiting.,Expectorant: Clears phlegm from the chest by inducing coughing.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Vermifuge: Expels and kills internal parasites.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Diuretic  Emetic  Expectorant  Tonic  VermifugeA tea made from the roots is vermifuge and a tonic for general debility[4, 61, 222]. A tea made from the leaves is emetic, it has been used in the treatment of coughs, lung ailments and asthma[4, 61, 222]. A resin in the plant is diuretic[4, 61, 222].",
22,Other Uses,"Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.",
23,Other Uses Description,A gum or resin that is obtained from the stem can be chewed to cleanse the mouth and teeth[207].,
24,Cultivation Details,,
25,Cultivation Details Description,"Succeeds in any ordinary garden soil[1]. Prefers a deep moisture retentive moderately fertile soil that is not too nitrogen rich, in sun or dappled shade[200]. Succeeds in the wild or woodland garden[200]. Plants have a deep and extensive root system which makes transplanting difficult[200].",
26,Plant Propagation,Seed - best sown as soon as it is ripe in a greenhouse[200]. Prick out the seedlings into individual pots as soon as they are large enough to handle and plant them out in the summer. Division in spring[188]. This is very difficult due to the deep and extensive root system.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
