,Attributes,Description
0,Latin Name,Petiveria alliacea
1,Common Name,Guinea Hen Weed
2,Family,Phytolaccaceae
3,USDA hardiness,9-12
4,Known Hazards,The sharp spines of the fruit penetrate the skin readily and painfully if the plant is handled carelessly[469 ]. The plant can accumulate nitrates and has caused nitrate poisoning in cattle[299 ].
5,Habitats,"A weed of semi-shaded roadsides and rough, well-drained, undisturbed ground at elevations from near sea level to 360 metres in Jamaica[426 ]."
6,Range,"S. America - Argentina, Paraguay, Uruguay, north through S. America to the Caribbean and Florida, through Central America to Mexico and Texas."
7,Edibility Rating,(0 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(4 of 5)
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Petiveria_alliacea_Jacquin.JPEG, https://pfaf.org/../Admin/PlantImages/Petiveria_alliacea_Trew.JPEG"
13,Summary,"Petiveria alliacea or Guinea Hen Weed is a flowering species native to United States, Mexico, Central America, the Carribean, and tropical South America. It is a herbaceous shrub that grows up to 1 m tall, with deep root system and small green flowers. The roots and leaves have pungent odor similar to that of garlic's. There is no known edible use of this plant but it is a known medicinal plant for the treatment of fever, diarrhea, headaches, earaches, and other wide range of conditions. It has anti cancer, pain relieving, anti microbial, and anti inflammatory properties. The leaves can be used as an insecticide. Other common names include anamu, tipi, apacin, mucura, guine, feuilles ave, here aux pools, petevere a odeur ail, maturate, and gully root."
14,Physical Characteristics,"Petiveria alliacea is an evergreen Perennial growing to 1 m (3ft 3in) by 0.3 m (1ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,Petivera foetida Salisb. Petiveria foetida Salisb. Petiveria hexandria Sess? & Moc. Petiveria ochrol
16,Plant Habitats,
17,Edible Uses Description,None known
18,Medicinal Uses,"Abortifacient: Causes an abortion.,Acrid: Causes heat and irritation when applied to the skin.,Anodyne: Relieves pain, it is milder than an analgesic.,Antiasthmatic: Treats asthma.,Antibacterial: Kills bacteria.,Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antifungal: An agent that inhibits or destroys fungi. Used in the treatment of various fungal problems such as candida.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Antirheumatic: Treats rheumatism.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Antitumor: Preventing, or effective against, tumors, it is used in the treatment of cancer. Probably synonymous with Cytotoxic.,Cancer: Used in the treatment of cancer.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Febrifuge: Reduces fevers.,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
