,Attributes,Description
0,Latin Name,Betula lenta
1,Common Name,"Cherry Birch, Sweet birch, Black Birch, Cherry Birch"
2,Family,Betulaceae
3,USDA hardiness,3-7
4,Known Hazards,"The essential oil obtained from the bark contains 97 - 99% methyl salicylate. This is very toxic when taken orally, and it can also be absorbed through the skin, resulting in human fatalities. As little as 4, 700 mg can be fatal in children[269]. The aromatic and aliphatic hydrocarbons in birch tar are irritating to the skin. Do not use in patients with oedema or with poor kidney or heart functions [301]"
5,Habitats,"Rich woodlands, preferring north-facing slopes and moist soils[43, 62]. It is also found on rocky soils[229]."
6,Range,"Eastern N. America - Quebec to Georgia, west to Alberta and Ohio."
7,Edibility Rating,(3 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BetulaLenta.jpg, https://pfaf.org/../Admin/PlantImages/BetulaLenta2.jpg"
13,Summary,"Bloom Color: Brown.Main Bloom Time: Early spring, Late spring, Mid spring. Form: Oval, Upright or erect."
14,Physical Characteristics,"Betula lenta is a deciduous Tree growing to 24 m (78ft 9in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 3.  It is in flower in April, and the seeds ripen in October. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,B. carpinifolia.
16,Plant Habitats,Woodland Garden Canopy;
17,Edible Parts,
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Sap: usually of trees and usually but not always used as a drink.,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Sweetener: includes sugar substitutes.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"k - cooked or dried and ground into a powder[4, 62, 102]. Sweet and spicy[177]. The dried inner bark can be used as a thickener in soups etc or can be added to flour when making bread etc. Inner bark is generally only seen as a famine food, used when other forms of starch are not available or are in short supply[K]. Sap - raw or cooked[2, 46, 102]. A sweet flavour[61, 177]. It is harvested in early spring, before the leaves unfurl, by tapping the trunk. The flow is best on sunny days following a heavy frost. A delicious drink, it can also be concentrated into a syrup or sugar[183]. The sap can be fermented to make birch beer or vinegar[183]. An old English recipe for the beer is as follows:- ""To every Gallon of Birch-water put a quart of Honey, well stirr'd together; then boil it almost an hour with a few Cloves, and a little Limon-peel, keeping it well scumm'd. When it is sufficiently boil'd, and become cold, add to it three or four Spoonfuls of good Ale to make it work...and when the Test begins to settle, bottle it up . . . it is gentle, and very harmless in operation within the body, and exceedingly sharpens the Appetite, being drunk ante pastum.""[269]. The dried leaves and bark from the larger roots are a delightful tea substitute[177, 183]. A wholesome, agreeable tea is made from the essential oil contained in the inner bark and twigs[21, 55, 62]. This essential oil is also used as a wintergreen flavouring in foods[183]."
20,Medicinal Uses,"Analgesic: Relieves pain.,Anthelmintic: Expels parasites from the gut.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Antiseborrheic: Used in the treatment of seborrhoeic dermatitis.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Rubefacient: A counter-irritant and external stimulant, it produces inflammation and redness of the skin.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.,Urinary: Treats urinary problems, including urinary tract infection (UTI)."
