,Attributes,Description,age
0,Latin Name,Populus tremula,
1,Common Name,"Aspen Poplar, European aspen, Aspen",
2,Family,Salicaceae,
3,USDA hardiness,2-5,
4,Known Hazards,None known,
5,Habitats,"Found in open woodlands and scrubby heathland, usually on poorer soils where it is sometimes dominant[17].",
6,Range,"Europe, including Britain, from Iceland south and east to N. Africa, temperate Asia to Japan.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PopulusTremula.jpg, https://pfaf.org/../Admin/PlantImages/PopulusTremula2.jpg",
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Oval.",
14,Physical Characteristics,"Populus tremula is a deciduous Tree growing to 18 m (59ft) by 10 m (32ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 2.  It is in flower from February to March, and the seeds ripen from May to June. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required).  and is pollinated by Wind. The plant is not self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay and nutritionally poor soils. Suitable pH: mildly acid and neutral soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil. The plant can tolerates strong winds but not maritime exposure.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Canopy; Bog Garden;,
17,Edible Parts,,
18,Edible Uses,Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,
19,Edible Uses Description,"- dried, ground into a powder then added to flour and used for making bread etc[2, 115]. A famine food, it is only used when all else fails[177].",
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Bach: Plants used in the Bach flower remedies.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Expectorant: Clears phlegm from the chest by inducing coughing.,Febrifuge: Reduces fevers.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  Antiinflammatory  Bach  Diuretic  Expectorant  Febrifuge  StimulantThe bark and the leaves are mildly diuretic, expectorant and stimulant[9, 165]. The plant is seldom used medicinally, but is sometimes included in propriety medicines for chronic prostate and bladder disorders[9]. Although no specific mention has been seen for this species, the bark of most, if not all members of the genus contain salicin, a glycoside that probably decomposes into salicylic acid (aspirin) in the body[213, 238]. The bark is therefore anodyne, anti-inflammatory and febrifuge. It is used especially in treating rheumatism and fevers, and also to relieve the pain of menstrual cramps[238]. The plant is used in Bach flower remedies - the keywords for prescribing it are 'Vague fears of unknown origin', 'Anxiety' and 'Apprehension'[209].",
22,Other Uses,"Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Shelterbelt: Wind resistant plants than can be grown to provide shelter in the garden etc.,Soil conditioner: Plants grown to improve the structure of the soil. See also Green manures.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
23,Other Uses Description,"A very fast growing and wind resistant tree, it can be planted to provide a shelterbelt[11, 24]. Trees can also be planted to improve heavy clay soils in neglected woodlands[200].  - very soft, elastic, easily split, rather woolly in texture, without smell or taste, of low flammability, not durable, very resistant to abrasion. It makes a high quality paper and is also used to make a very good charcoal11, 21, 46, 100, 115].",
24,Cultivation Details,,
