,Attributes,Description
0,Latin Name,Najas marina
1,Common Name,Spiny Naiad
2,Family,Najadaceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"Fresh or brackish water[50]. Ponds, lakes and slowly-moving rivers at elevations up to 2700 metres in China[266]. Brackish or highly alkaline waters of ponds and lakes to 1000 metres in America[270]."
6,Range,"Cosmopolitan, found in most areas of the world, including Britain, but absent from colder regions."
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Water Plants,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/NajasMarina.jpg, https://pfaf.org/../Admin/PlantImages/NajasMarina2.jpg"
13,Summary,
14,Physical Characteristics,"Najas marina is a PERENNIAL growing to 0.5 m (1ft 8in).  It is in flower from September to November, and the seeds ripen from September to November. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required).  and is pollinated by Water.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It can grow in  semi-shade (light woodland) or no shade. It can grow in water."
15,Synonyms,N. major. All.
16,Plant Habitats,Pond;
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,"Young plant - raw[46, 61, 105]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"A submerged water plant, succeeding in shallow fresh or brackish water[200]. This is one of the few genera of plants where fertilization takes place under the surface of the water[274]. Dioecious, male and female plants must be grown if seed is required[274]."
26,Plant Propagation,Seed - we have no information on this species but suggest sowing the seed in situ as soon as it is ripe if this is possible. Otherwise store the seed in water in a cool place and sow it in situ in the spring. Division in the growing season[200].
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
