,Attributes,Description,age
0,Latin Name,Annona muricata,
1,Common Name,Sour Sop,
2,Family,Annonaceae,
3,USDA hardiness,10-12,
4,Known Hazards,The seeds are toxic[ 307 ]. The stems contain an irritant sap[ 348 ],
5,Habitats,Found on coastal limestone and lowland woodland[ 307 ].,
6,Range,"S. America - northern S. America, southern Central America, Caribbean.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Annona muricata6.jpg, https://pfaf.org/../Admin/PlantImages/Annona muricata2.jpg",
13,Summary,"Sour Sop or Annona muricata is a tropical short bushy tree that can grow up to 7 m tall with a diameter of up to 15cm. It has a thick, slightly shiny, long and narrow leaves. The flowers are large, often on its own or in groups of three. There have been researches that prove the medicinal properties of Sour Sop. It can be used to prevent or cure malaria and amoeba, as uterotonic, cardiac depressant, antifungal and antibacterial, and as treatment for parasitic diseases. It also acts as insecticide. The leaves when crushed are used as relief from distension and dyspepsia, scabies and skin diseases, rheumatism, and coughs and colds. It can also be applied directly to maturate boils and abscesses. Further, the leaves have sleep-inducing properties and can be placed under the pillow. The fruits, on the other hand, are used to treat bedwetting in children. It is also used as treatment for scurvy, fever, and as a vermifuge. The bark is used to stop bleeding on wounds. Other plant parts are used to treat headache, hypertension, heart problems, anxiety attacks, chest pains, nerve disorders, diarrhoea, and convulsions. The ovoid, spiny fruit is juicy and as fragrant as pineapple. When fully ripe, it is consumed raw or mixed with ice cream or milk. Immature fruits are used as vegetable. The leaves are source of corossol tea. The seeds are toxic and the stem contains an irritant sap. Like other plants in the Annonaceae family, it cannot tolerate frost but it can tolerate quite poor soil and a humid climate. It is fast growing and fruiting starts when the tree reaches its second year.",
14,Physical Characteristics,"Annona muricata is an evergreen Tree growing to 7 m (23ft) by 7 m (23ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. The flowers are pollinated by Flies, Beetles, Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and very alkaline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil and can tolerate drought.",
15,Synonyms,Annona bonplandiana Kunth Annona cearaensis Barb.Rodr. Annona macrocarpa Werckl? Guanabanus muricatu,
16,Plant Habitats,,
17,Edible Parts,"Fruit: ,Leaves: ,Shoots: ",
18,Edible Uses,,
19,Edible Uses Description,"Fruit - raw or cooked. Juicy and refreshingly acid[ 301 ]. The fruit has a pineapple like aroma, but its subacid to acid flavour is unique and the pulp is very juicy and rich in vitamin A and C[ 317 ]. The fruits are consumed fresh for dessert when fully ripe or mixed with ice cream or milk to make a delicious drink[ 303 ]. Immature fruits, harvested when the seeds are still soft, are cooked as a vegetable in soups etc[ 301 , 303 , 306 ]. The most desirable characteristics of the fruit are its extremely pleasing fragrance and flavour[ 303 ]. The ovoid fruit is up to 20 x 10cm[ 200 ] and can weigh 1 kilo[ 306 ]. Young shoots - cooked[ 301 ]. Eaten as a vegetable[ 317 ]. A tea, called corossol tea, is made from the leaves[ 301 ].",
20,Medicinal Uses,"Antianxiety: Helps relieve anxiety. See also Nervine and Sedative.,Antibacterial: Kills bacteria.,Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antifungal: An agent that inhibits or destroys fungi. Used in the treatment of various fungal problems such as candida.,Antirheumatic: Treats rheumatism.,Antiscorbutic: A plant rich in vitamin C that is used to counteract scurvy.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Cardiac: Used in the treatment of heart problems.,Cardiotonic: A tonic for the heart.,Carminative: Reduces flatulence and expels gas from the intestines.,Cytotoxic: Destroys body cells. Used in the treatment of diseases such as cancer, where it is targeted against the cancer cells.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Febrifuge: Reduces fevers.,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Narcotic: Relieves pain, induces drowsiness and gives a sense of well-being.,Parasiticide: Treats external parasites such as ringworm This should perhaps be joined with Parasiticide in ,Sedative: Gently calms, reducing nervousness, distress and irritation.,Skin: Plants used in miscellaneous treatments for the skin.,Uterine tonic: A tonic for the uterus. See also oxytoxic.,Vasodilator: Widens the blood vessels, thereby reducing blood pressure.,Vermifuge: Expels and kills internal parasites.",
