,Attributes,Description
0,Latin Name,Colophospermum mopane
1,Common Name,"Rhodesian ironwood, Rhodesian mahogany"
2,Family,Fabaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"The dominant species over great areas in hot, dry, low-lying areas; often found on alluvial soils, but also tolerating alkaline and poorly drained soils. It is found at elevations of 60 - 1,000 metres, occasionally to 1,300 metres[308 , 328 ]."
6,Range,"Southern Africa - Gabon, Congo, Angola, Zambia, Malawi and Mozambique, south to S. Africa."
7,Edibility Rating,(1 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Moist Soil,Wet Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Colophospermum_mopane1.jpg, https://pfaf.org/../Admin/PlantImages/Colophospermum_mopane2.jpg"
13,Summary,
14,Physical Characteristics,"Colophospermum mopane is a deciduous Tree growing to 12 m (39ft) by 12 m (39ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil and can tolerate drought."
15,Synonyms,Copaiba mopane (J.Kirk ex Benth.) Kuntze Copaifera mopane J.Kirk ex Benth. Hardwickia mopane (J.Kirk ex Benth.) Breteler
16,Plant Habitats,
17,Edible Parts,Fruit: 
18,Edible Uses,
19,Edible Uses Description,Fruit - raw or cooked[303 ]. Only used in times of shortage[303 ].
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.An extract of the bark is used as a remedy for syphilis and as an application to inflamed eyes[303 ]. A deep red decoction of the bark is drunk to cure stomach pains[303 ]. Stubborn wounds can be treated with the gum that is exuded from the heated wood[393 ]. The leaves are used for healing wounds[295 ].
22,Other Uses,Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.
