,Attributes,Description
0,Latin Name,Ulmus procera
1,Common Name,English Elm
2,Family,Ulmaceae
3,USDA hardiness,5-9
4,Known Hazards,None known
5,Habitats,"Hedgerows, by woods and roads, less frequent in the north[17]."
6,Range,"Western and southern Europe, including Britain."
7,Edibility Rating,(3 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/UlmusProcera.jpg, https://pfaf.org/../Admin/PlantImages/UlmusProcera2.jpg"
13,Summary,
14,Physical Characteristics,"Ulmus procera is a deciduous Tree growing to 35 m (114ft) by 15 m (49ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 6 and is not frost tender.  It is in flower from February to March, and the seeds ripen from May to June. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerate maritime exposure. It can tolerate atmospheric pollution."
15,Synonyms,U. campestre. pro parte. U. glabra pubescens. U. surculosa.
16,Plant Habitats,Woodland Garden Canopy;
17,Edible Parts,"Fruit: ,Leaves: "
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"aw or cooked[2, 179, K]. They can be a little bit bitter, especially if not very young, and have a mucilaginous texture[K]. They make a nice addition to a mixed salad[K]. Immature fruits, used just after they are formed - raw[2, 177]. An aromatic, unusual flavour, leaving the mouth feeling fresh and the breath smelling pleasant[132]. They contain about 34.4% protein, 28.2% fat, 17% carbohydrate, 5% ash[179]. Inner bark - cooked. A mucilaginous texture[179]. It can be dried, ground into a powder and then used as a thickening in soups etc or mixed with cereals when making bread[2, 177]. A tea is made from the leaves[177]."
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Bach: Plants used in the Bach flower remedies.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Eczema: Used in the treatment of eczema - a chronic health condition that affects the skin, causing redness, dryness, itching and infections.,Homeopathy: A plant used in homeopathic treatments.,Mouthwash: Treats problems such as mouth ulcers.,Resolvent: Breaks down tumors. This might be placed under antitumor.,Skin: Plants used in miscellaneous treatments for the skin.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Vulnerary: Promotes the healing of wounds."
