,Attributes,Description
0,Latin Name,Cyperus cephalotes
1,Common Name,"Bhada, Flat Sedges, Nut Sedges or Umbrella Sedge."
2,Family,Cyperaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"On floating islands in tanks, the roots entangled in the mass of the decaying surface vegetation of plants such as Pistia sp. and Salvinia sp. Also found floating in rivers[451 ]. Found at low elevations up to 100 metres[451 ]."
6,Range,"This species occurs in India, South East Asia, New Guinea and Queensland in northern Australia. In China, it has been report from in Fujian province only."
7,Edibility Rating,(0 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(1 of 5)
11,Care (info),"Tender,Wet Soil,Water Plants,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Cyperus_cephalotes1.JPEG, https://pfaf.org/../Admin/PlantImages/Cyperus_cephalotes2.JPEG"
13,Summary,
14,Physical Characteristics,"Cyperus cephalotes is an evergreen Perennial growing to 0.3 m (1ft) by 0.1 m (0ft 4in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  wet soil and can grow in water."
15,Synonyms,Anosporum cephalotes Kurz Anosporum monocephalum Nees Cyperus monogynus Boeckeler Ficinia foliaceo-bracteata Pfeiff. Hydroschoenus kyllingioides Zoll. & Moritzi Trentepohlia bifoliata Boeck
16,Plant Habitats,
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.The rhizomes possess anti-emetic values and act as a sedative in dyspeptic disorders, particularly in vomiting during pregnancy."
20,Other Uses,
21,Other Uses Description,The stems are used for mat-making[317 ]. The stems are made into green mats called 'Riukiu-omote' in Japan[46 ]. A great plant for a background or screening area in the pond. It can also be planted as a single plant in a water feature to add a more tropical look to an area.
22,Cultivation Details,"Industrial Crop: Biomass: Three broad categories: bamboos, resprouting woody plants, and giant grasses. uses include: protein, materials (paper, building materials, fibers, biochar etc.), chemicals (biobased chemicals), energy - biofuels,Management: Hay: Cut to the ground and harvested annually. Non-destructive management systems maintaining the soil organic carbon.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits."
23,Cultivation Details Description,"Industrial Crop: Biomass  Management: Hay  Regional CropThis species is mostly aquatic, growing in still or slow running water up to 0.5 m deep. It also occurs in floating inland rivers, with roots entangled in a mass of Pistia, Salvinia, and decayed water plants. Fresh water."
24,Plant Propagation,Seed
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
