,Attributes,Description
0,Latin Name,Cymopterus purpurascens
1,Common Name,"Gamote, Widewing springparsley"
2,Family,Apiaceae
3,USDA hardiness,6-9
4,Known Hazards,None Known
5,Habitats,"Found on shrubby slopes, from 4,500-7,500 ft (1372-2286 m)."
6,Range,"Native to the western United States, including the desert regions."
7,Edibility Rating,(4 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Cymopterus_purpurascens1.JPEG, https://pfaf.org/../Admin/PlantImages/Cymopterus_purpurascens2.JPEG"
13,Summary,
14,Physical Characteristics,"Cymopterus purpurascens is a PERENNIAL growing to 0.3 m (1ft) by 0.3 m (1ft in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 7.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: neutral soils. It cannot grow in the shade. It prefers dry soil and can tolerate drought."
15,Synonyms,C. montanus var. purpurascens A.Gray. C. utahensis M.E.Jones. C. utahensis var. eastwoodae M.E.Jones. C. utahensis var. monocephalus M.E.Jones. Phellopterus purpurascens (A. Gray) J.M. Coult. & Rose. Phellopterus purpurascens var. eastwoodiae (M.E. Jones) J.M. Coult. & Rose. Phellopterus utahensis (M.E. Jones) Wooton & Standl.
16,Plant Habitats,
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc."
18,Edible Uses,
19,Edible Uses Description,"Root. The root has an excellent sweet, tender taste similar to parsnips [1-2]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,Invertebrates shelter: beneficial for insects and other arthropods. Nectary: provides nectar or pollen for beneficial insects [1-2].
24,Cultivation Details,
25,Cultivation Details Description,"A perennial herb flowering March-May. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. The plant growth habit is a clumper with limited spread [1-2]. The root pattern is a tap root similar to a carrot going directly down [1-2]."
26,Plant Propagation,Seed. Root.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
