,Attributes,Description
0,Latin Name,Typha angustifolia
1,Common Name,"Small Reed Mace, Narrowleaf cattail"
2,Family,Typhaceae
3,USDA hardiness,3-7
4,Known Hazards,None known
5,Habitats,"Water up to 15cm deep, avoiding acid conditions[17]. Often somewhat brackish or subsaline water or wet soil in America, growing from sea level to elevations of 1900 metres[270]."
6,Range,"Throughout the world from the Arctic to latitude 30° S, including Britain but absent from Africa."
7,Edibility Rating,(5 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Wet Soil,Water Plants,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/TyphaAngustifolia.jpg, https://pfaf.org/../Admin/PlantImages/TyphaAngustifolia2.jpg"
13,Summary,
14,Physical Characteristics,"Typha angustifolia is a PERENNIAL growing to 3 m (9ft) by 3 m (9ft).  See above for USDA hardiness. It is hardy to UK zone 3.  It is in flower from June to July. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  wet soil and can grow in water."
15,Synonyms,
16,Plant Habitats,Pond; Bog Garden;
17,Edible Parts,"Flowers: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans.,Shoots: ,Stem: this often intergrades into leaves."
18,Edible Uses,"Oil: Oil,Pollen: ,Oil: "
19,Edible Uses Description,"aw or cooked[12, 13, 46, 94]. They can be boiled and eaten like potatoes or macerated and then boiled to yield a sweet syrup[183]. The roots can also be dried, ground into a powder and then used as a thickener in soups etc or added to cereal flours[62]. Rich in protein, this powder is used to make biscuits etc[183]. Young shoots in spring - raw or cooked[2, 12, 94, 159, 183]. An asparagus substitute[62]. Base of mature stem - raw or cooked[62]. It is best to remove the outer part of the stem[62]. Young flowering stem - raw, cooked or made into a soup[85, 94, 183]. It tastes like sweet corn. Seed - cooked[183]. The seed is very small and fiddly to harvest, but it has a pleasant nutty taste when roasted[12]. An edible oil is obtained from the seed[85]. Due to the small size of the seed this is probably not a very worthwhile crop. Pollen - raw or cooked. A protein rich additive to flour used in making bread, porridge etc[12, 105, 183]. It can also be eaten with the young flowers[85], which makes it considerably easier to utilize[K]. The pollen can be harvested by placing the flowering stem over a wide but shallow container and then gently tapping the stem and brushing the pollen off with a fine brush[9]. This will help to pollinate the plant and thereby ensure that both pollen and seeds can be harvested[K]."
20,Medicinal Uses,"Anticoagulant: Removes blood clots.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Haemostatic: Controls internal bleeding.,Lithontripic: Removes stones from the kidney, bladder etc.,Miscellany: Various medicinal actions that need more clarification."
