,Attributes,Description
0,Latin Name,Anemopsis californica
1,Common Name,Yerba Mansa
2,Family,Saururaceae
3,USDA hardiness,7-10
4,Known Hazards,None known
5,Habitats,"Wet, especially somewhat alkaline or saline marshy places, below 2000 metres[71, 187, 270]."
6,Range,"South-western N. America - California, Mexico."
7,Edibility Rating,(2 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Frost Hardy,Wet Soil,Water Plants,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AnemopsisCalifornica.jpg, https://pfaf.org/../Admin/PlantImages/AnemopsisCalifornica2.jpg"
13,Summary,
14,Physical Characteristics,"Anemopsis californica is a PERENNIAL growing to 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 8. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: basic (mildly alkaline) soils and can grow in very alkaline and saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  wet soil and can grow in water."
15,Synonyms,Houttuynia californica.
16,Plant Habitats,Pond; Bog Garden;
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc."
18,Edible Uses,
19,Edible Uses Description,Root - raw or cooked[257]. An aromatic flavour[94]. The pulverized seeds are made into bread or cooked as a mush[257]. The peppery aromatic root is astringent and is chewed raw for medicinal purposes[207].
20,Medicinal Uses,"Analgesic: Relieves pain.,Antiperiodic: Counteracts recurring illnesses such as malaria.,Antiphlogistic: Reduces inflammation.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Blood purifier: Purifies the blood.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Stomachic: Aids and improves the action of the stomach.,TB: Plants used in the treatment of tuberculosis,VD: Used in the treatment of venereal disease,Vulnerary: Promotes the healing of wounds.,Women's complaints: A very vague title, it deals with a miscellany of problems peculiar to the female sex."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Analgesic  Antiperiodic  Antiphlogistic  Antiseptic  Astringent  Blood purifier  Diuretic  Stomachic  TB  VD  Vulnerary  Women's complaintsYerba mansa was widely employed by the native North American Indians to treat a wide variety of complaints[257]. It is little used in modern herbalism. The whole plant is analgesic, antiperiodic, antiphlogistic, blood purifier, disinfectant, diuretic, laxative, stomachic and vulnerary. The plant is infused and used to bathe aching muscles and sore feet[1, 46, 61, 71, 94, 103, 207]. The root is chewed for affections of the mucous membranes[207]. A tea made from the root is used as a blood purifier and general pain remedy, and as a treatment for pleurisy, gonorrhoea, syphilis and menstrual cramps[207, 257]. An infusion of the plant is used in the treatment of colds, chest congestion and stomach ulcers[257]. The dried and powdered plant is used as a disinfectant on wounds whilst the fresh moist leaves are used as a poultice or salve on burns, cuts and wounds[257]. An infusion of the bark is used as a wash for open sores[257]."
22,Other Uses,Beads: Used as necklaces etc.
23,Other Uses Description,"can be made from the rootstock[94, 103, 207]."
24,Cultivation Details,
25,Cultivation Details Description,"Requires shallow water or a wet muddy site in a humus-rich alkaline medium[1]. Requires a warm position[187]. Plants are hardy to about -5 to -10°c, and are probably hardiest when the rootstock is submerged[200]. Another report says that they are hardy to about -15°c[187]."
26,Plant Propagation,"Seed - best sown in a greenhouse as soon as it is ripe in the summer. Stand the pots in about 3cm of water and germination should take place in about 5 weeks[274]. Sow stored seed in a cold frame in the spring[111]. When large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. making sure you keep the compost wet. Plant them out in late spring or early summer. Division in spring[200]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
