,Attributes,Description
0,Latin Name,Maytenus obtusifolia
1,Common Name,Blunt folia Maytenus
2,Family,Celastraceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,Not known
6,Range,S. America - northern and eastern Brazil.
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(4 of 5)
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Maytenus obtusifolia 1.JPEG, https://pfaf.org/../Admin/PlantImages/Maytenus obtusifolia 2.JPEG"
13,Summary,"Maytenus obtusifolia is a large tree growing about 30 m in height and 1 m in trunk diameter. It can be found in South America. The leaves have edible and medicinal uses. It is used as a substitute for China tea and as herbal medicine for ulcers, inflammations, skin conditions, and cancer. The wood is hard, heavy, very strong, but not durable. It is ideal for construction and general carpentry."
14,Physical Characteristics,"Maytenus obtusifolia is an evergreen Tree growing to 25 m (82ft) by 20 m (65ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,No synonyms are recorded for this name.
16,Plant Habitats,
17,Edible Parts,Leaves: 
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,An infusion of the leaves is used as a substitute for China tea (Camellia sinsnsis)[461 ].
20,Medicinal Uses,"Antiinflammatory: Reduces inflammation of joints, injuries etc.,Cancer: Used in the treatment of cancer."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiinflammatory  CancerThe leaves are a popular herbal medicine in Brazil, where they are used in the treatment of serious ulcers, general inflammations, cancer and also against external ulcers on the skin[602 ]. Research has shown that the plant is an effective and safe treatment against ulcers, though the mechanism of action has not yet been determined[602 ]."
22,Other Uses,Wood: A list of the trees and shrubs that are noted for having useful wood.
23,Other Uses Description,"Other Uses The heartwood is pale pink to pinky brown, the sapwood is white or gray[461 ]. The wood is hard, heavy, very strong, easy to work but not durable when in contact with the soil[46 , 461 ]. It is an excellent wood for general construction, and is also used for general carpentry and rural construction work[46 , 461 ]."
24,Cultivation Details,
25,Cultivation Details Description,"A plant of the tropics, found at elevations up to 1,000 metres."
26,Plant Propagation,Seed -
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
