,Attributes,Description,age
0,Latin Name,Nigella damascena,
1,Common Name,"Love-In-A-Mist, Devil in the bush",
2,Family,Ranunculaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Stony, sunny positions.",
6,Range,Europe - Mediterranean. A rare casual in Britain.,
7,Edibility Rating,(3 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/NigellaDamascena.jpg, https://pfaf.org/../Admin/PlantImages/NigellaDamascena2.jpg",
13,Summary,"Bloom Color: Blue, Pink. Main Bloom Time: Early summer, Late spring, Mid summer. Form: Upright or erect.",
14,Physical Characteristics,"Nigella damascena is a ANNUAL growing to 0.6 m (2ft) by 0.2 m (0ft 8in) at a fast rate. It is not frost tender.  It is in flower from July to October, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Oil: Oil,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Oil: ",
19,Edible Uses Description,"eed - raw or cooked. Normally used as a condiment[2, 27, 46, 100], it has a nutmeg flavour[148].",
20,Medicinal Uses,Expectorant: Clears phlegm from the chest by inducing coughing.,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.ExpectorantExpectorant[148].,
22,Other Uses,"Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.",
23,Other Uses Description,"An essential oil distilled from the plant is used in perfumery and lipsticks[238]. The seed contains about 43.5% fatty oil, consisting of 97% total fatty acids of which 30% is free fatty acid[240]. No uses of this oil are given in the report.",
24,Cultivation Details,,
25,Cultivation Details Description,"Landscape Uses:Container, Massing, Rock garden, Specimen, Woodland garden. An easily grown plant, succeeding in any good garden soil, preferring a sunny position[1, 108]. A very ornamental plant[1], there are some named varieties[188]. Plants are fast-growing[188] and often self-sow if the ground is disturbed by some means such as hoeing[K]. The flowers are very attractive to bees[108]. A greedy plant, inhibiting the growth of nearby plants, especially legumes[54].  Special Features:Attractive foliage, Naturalizing, Suitable for cut flowers, Suitable for dried flowers.",
26,Plant Propagation,Seed - sow spring or early autumn in situ[1]. The autumn sowing might not be successful in harsh winters. Plants can be transplanted if necessary[200].,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
