,Attributes,Description,age
0,Latin Name,Swietenia mahagoni,
1,Common Name,"Mahogany, West Indies Mahogany",
2,Family,Meliaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Pastures, along the sides of roads, rare in natural woodland[426 ].",
6,Range,"Southeastern N. America - Florida, to the Caribbean.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(5 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Swietenia_mahagoni_Addisonia.JPEG, https://pfaf.org/../Admin/PlantImages/Swietenia_mahagoni_Catesby.JPEG",
13,Summary,"Swietenia mahagoni or Mahogany is an evergreen or briefly deciduous tree commonly found in Southeastern part of North America. It grows up to 30-35 m tall with a large, round crown and short bole that can be up to 100 cm in diameter. The leaves are pinnate with four to eight leaflets each. The flowers are small and produced in panicles. The fruits are woody capsule containing plenty of winged seeds. No plant part is edible. Decoction of the stem bark is taken orally against diarrhea and dysentery, and used to induce hemorrhage. Bark decoction is used externally to dress wounds caused by firearms. Though often used as a shade tree, Mahogany is also used primarily for its high-quality wood. It is medium-weight, highly durable, resistant to most wood-rotting fungi, and easy to work. It is used commonly for high-quality furniture, joinery, boars, carvings, musical instruments, etc. Seeds yield oil which has commercial uses.",
14,Physical Characteristics,"Swietenia mahagoni is an evergreen Tree growing to 25 m (82ft) by 25 m (82ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. The flowers are pollinated by Bees, Moths, Thrips. The plant is self-fertile. Suitable for: medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay and nutritionally poor soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It cannot grow in the shade. It prefers  moist soil and can tolerate drought.",
15,Synonyms,Cedrela mahagoni L. Cedrus mahogani Mill. Swietenia acutifolia Stokes Swietenia fabrilis Salisb.,
16,Plant Habitats,,
17,Edible Parts,,
18,Edible Uses,"Industrial Crop: Biomass: Three broad categories: bamboos, resprouting woody plants, and giant grasses. uses include: protein, materials (paper, building materials, fibers, biochar etc.), chemicals (biobased chemicals), energy - biofuels,Industrial Crop: Wax: Water resistant, malleable substances. Currently, most commercial wax is made from paraffin - a fossil fuel.,Management: Hay: Cut to the ground and harvested annually. Non-destructive management systems maintaining the soil organic carbon.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.",
19,Edible Uses Description,,
20,Medicinal Uses,"Antibacterial: Kills bacteria.,Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Appetizer: Improves the appetite,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Febrifuge: Reduces fevers.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antibacterial  Antidiarrhoeal  Antiseptic  Appetizer  Astringent  Dysentery  FebrifugeThe stem bark is considered to be antiseptic, astringent and febrifuge[303 , 348 ]. It is taken orally as a decoction for diarrhoea and dysentery, as a source of vitamins and iron, and as a medicine to induce haemorrhage. When the bark is steeped to a red liquid, it is taken to clear the blood, increase appetite, and restore strength in cases of tuberculosis[303 , 348 ]. A decoction of the bark is used externally to dress wounds caused by firearms[348 ]. Methanol extracts of the bark showed inhibitory activity on HIV-1 protease[299 ]. Ether extracts of seeds inhibited platelet aggregation, probably due to the presence of tetranortriterpenoids[299 ].",
22,Other Uses,"Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Dye: Plants that provide dyes.,Furniture: A few miscellaneous uses that do not fit easily into other headings.,Plant breeding: Used in producing new species of plants or improved varieties.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
23,Other Uses Description,"Shade tree. Street tree. Public open space. Xerophytic. Agroforestry Uses: Farmers generally plant the species along garden boundaries or around the courtyard, where it provides deep shade[303 ]. The tree is used in reforestation projects, as a shade tree in young plantations of other timber species and as a shade tree in coffee and cacao plantations[299 , 418 ]. Other Uses An oil can be extracted from the seed kernels which might be of some commercial value[299 ]. The bark is a source of tannins and has been used for dyeing[299 ]. The crushed fruit shells have been used as a potting medium[299 ]. The heartwood is reddish or pinkish, the colour darkening with age to a deep red or brown; it is distinctly demarcated from the up to 40mm wide band of usually yellowish sapwood. The grain is interlocked, sometimes straight; texture fine to moderately coarse; surfaces are glossy, and the wood is often nicely figured because of the irregular grain. The wood is medium-weight, comparatively soft, very durable, but not considered suitable for applications in contact with the ground. Graveyard tests in Indonesia showed an average service life in contact with the ground of 3.3 years. The wood is resistant to most, but not all, wood-rotting fungi, and is liable to termite attack. The wood seasons well, without much checking or distortion and kiln dries satisfactorily when moderate schedules are used. Rates of shrinkage are low and uniform, after drying it is stable in service. It saws, planes and moulds easily in both green and dry condition; in general it finishes to an exceptionally smooth, lustrous surface, but a woolly surface may occur on bands of reaction wood or interlocked grain; finishing is easy and the wood takes an excellent polish, gluing and nailing properties are good, but discoloration in contact with iron, copper and brass may occur under humid conditions. The wood slices and rotary cuts into fine and decorative veneer, without preliminary treatment, at a peeling angle of 92?. The wood is therefore the choice for high-quality furniture and cabinetwork, joinery, boats and pattern work.  carvers use a significant amount of the wood in turnery and sculpture[303 ]. The wood's outstanding technical qualities make it particularly suitable for precision woodwork such as models and patterns, instrument cases, clocks, printer?s blocks and parts of musical instruments; for these purposes, uniform straight-grained material is used. Other minor uses include burial caskets, novelties and expensive toys[299 ]. In Haiti, much of the branch wood and most of the crooked stems are converted to charcoal, particularly in regions isolated from urban markets by poor roads[303 ].",
24,Cultivation Details,,
25,Cultivation Details Description,"A plant of the moist to humid tropics, where it is found at elevations from 50 - 1,500 metres[303 ]. It grows best in areas where annual daytime temperatures are within the range 24 - 32°c, but can tolerate 16 - 36°c[418 ]. It prefers a mean annual rainfall in the range 1,000 - 2,000mm, but tolerates 800 - 2,500mm[418 ]. The best development of the trees has been observed in areas receiving the lower rainfall range of 1,000 - 1,500 mm, in localities not far from the sea, and at elevations near sea level[303 ]. Young plants grow best in dappled shade, requiring more light as they grow larger[303 ]. The plant thrives best on deep, rich soil and avoids stiff, heavy soils in the wild; well-drained sandy soils are best[303 ]. It is a complete failure in dry localities and poor soils[303 ]. Prefers a pH in the range 6 - 7, tolerating 5.5 - 8[418 ]. Young trees have straight and slender stems, and branches are formed 2 - 3 metres above the ground with a position oblique to the main stem. Initial growth is fast, depending on site conditions[299 ]. Flowering and fruiting are regular and annual, varying according to climate but taking place shortly before the rainy season. The tree fruits well and produces fertile seeds, sometimes as early as at 20 years of age, although usually it does not seed until it is 30-40 years old[303 ]. Seed production varies according to site and year[303 ]. This species hybridizes with S. Macrophylla and S. Mahagoni. Hybridization has been confirmed by cytological studies[303 ]. Flowering Time: Late Winter/Early Spring. Bloom Color: White/Near White. Spacing: 20-30 ft. (6-9 m).",
26,Plant Propagation,"Seed - it has a short viability and is best sown as soon as ripe[303 ]. Sow in a nursery seedbed with some overhead shade. The seed wing should be broken, since this facilitates germination[303 ]. Healthy seeds start germinating about 15 days after sowing[299 ]. When the seedlings are 3 - 4 weeks old, remove the overhead shade, giving only lateral shade[299 ]. In Java and Haiti, where abundant natural regeneration is found under trees and in the vicinity of almost all the older plantations, most farmers use wildlings for planting material[303 ]. Without any special treatment, seeds lose much of their viability in 3 months and almost entirely in 6 months[303 ]. Dried in the sun and sealed in airtight containers, they remain fairly viable for over 6 months[303 ]. Viability can be maintained in hermetic air-dry storage at room temperature for 1 year[303 ]. Cuttings from plants up to 3 years old are usua;;y successful, but do not work well from older plants[299 ].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
