,Attributes,Description,age
0,Latin Name,Chorispora tenella,
1,Common Name,"Musk Mustard, Crossflower",
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,7-10,
4,Known Hazards,None known,
5,Habitats,"Steppes, on clay and solonetzic soils, and as a weed of arable land[74]. Pastures, roadsides, fields and waste areas at elevations of 100 - 2200 metres in western China[266].",
6,Range,Southeast Europe to China.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ChorisporaTenella.jpg, https://pfaf.org/../Admin/PlantImages/ChorisporaTenella2.jpg",
13,Summary,The plant has a strong scent which is generally considered unpleasant.,
14,Physical Characteristics,"Chorispora tenella is a ANNUAL growing to 0.2 m (0ft 8in).  See above for USDA hardiness. It is hardy to UK zone 8.  It is in flower in July, and the seeds ripen from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,"Leaves - raw[105, 177]. They make a good early salad[2].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,Succeeds in ordinary garden soil[1] but it prefers a light well-drained soil in full sun[200].,
26,Plant Propagation,Seed - sow spring in situ[1].,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
