,Attributes,Description
0,Latin Name,Erythrophleum ivorense
1,Common Name,"Ordealtree, sasswoodtree"
2,Family,Fabaceae
3,USDA hardiness,10-12
4,Known Hazards,"The bark, and sometimes the seeds, are widely used as hunting and ordeal poison[ 299 ]. The bark is used as fish poison[ 299 ]. The sawdust may irritate mucous membranes and may cause allergy and asthma of labourers in sawmills[ 299 ]."
5,Habitats,"Essentially a scattered, canopy tree of old secondary forests, it can also be found in evergreen primary and secondary forests, as well as in moist semi-deciduous forest[ 299 ]."
6,Range,"West tropical Africa - Gambia to Cameroon, Central African Republic and Gabon."
7,Edibility Rating,(1 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Erythrophleum-ivorense-2.jpg, https://pfaf.org/../Admin/PlantImages/Erythrophleum-ivorense-3.jpg"
13,Summary,"Erythrophleum ivorense is an evergreen tree with a cylindrical trunk of 60 -90 cm in diameter and can be with or without buttresses. It grows up to 40 m in height. It can be found in west tropical Africa. Locally, it is known as sassy bark, mancona bark, casca bark, or ?corce de tali. The bark is used as fish poison and for tanning. Bark decoction can be applied externally to relieve pain. Bark extract, on the other hand, can be taken orally as an emetic and laxative. The wood is hard to very hard, heavy to very heavy, elastic, durable, and resistant to fungi, dry wood borers and termites. It is commonly used for joinery, heavy flooring, construction, bridges, etc."
14,Physical Characteristics,"Erythrophleum ivorense is a deciduous Tree growing to 30 m (98ft) by 25 m (82ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Erythrophleum micranthum Harms ex Craib Erythrophleum micranthum Holland
16,Plant Habitats,
17,Edible Parts,
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Drink: not including plant saps, tea or coffee substitutes."
19,Edible Uses Description,oction added to fermenting palm wine would make it a more potent drink[ 299 ].
20,Medicinal Uses,"Anaesthetic: Numbs the feeling in a local or general area of the body.,Cardiac: Used in the treatment of heart problems.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emetic: Induces vomiting.,Laxative: Stimulates bowel movements in a fairly gentle manner."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anaesthetic  Cardiac  Diuretic  Emetic  LaxativeA bark extract is taken orally as an emetic and laxative[ 299 ]. A decoction of the bark is applied externally to relieve pain[ 299 ]. Water in which the bark of young branches is crushed, is rubbed on the skin to treat smallpox[ 299 ]. The plant is a source of alkaloids. The bark contains the alkaloids cassaine, cassaidine and erythrophleguine. The alkaloid content ranges from 0.2% to 1.1%. In high doses, the bark extract is an extremely strong, rapid-acting cardiac poison, in warm-blooded animals causing shortness of breath, seizures and cardiac arrest in a few minutes[ 299 ]. The alkaloids have a stimulant effect on the heart similar to that of the cardenolides digitoxine (from Digitalis) and ouabain (from Strophanthus gratus), but the effect is very short-lasting, as the alkaloids are quickly metabolized in the organism[ 299 ]. Cassaine and cassaidine have strong anaesthetic and diuretic effects, and increase contractions of the intestine and uterus[ 299 ]. Apart from an increase of heart contraction in systole, the alkaloids also demonstrated an increase in diastole. In addition, cassaidine caused depressive effects, while cassaine caused a violent state of excitation[ 299 ]. Although the alkaloid content in the seeds is markedly lower than in the stem bark, the seeds are more toxic[ 299 ]. This strong activity is due to a strong haemolytic saponin, which acts in a synergistic way with the alkaloids[ 299 ]."
22,Other Uses,"Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Wood: A list of the trees and shrubs that are noted for having useful wood."
