,Attributes,Description
0,Latin Name,Cirsium eriophorum
1,Common Name,Wooly Thistle
2,Family,Asteraceae or Compositae
3,USDA hardiness,5-9
4,Known Hazards,None known
5,Habitats,"Grassland, open scrub and roadsides on calcareous soils[12, 17]."
6,Range,"Central Europe, from Britain, France and Holland to the Balkans and Upper Volga"
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CirsiumEriophorum.jpg, https://pfaf.org/../Admin/PlantImages/CirsiumEriophorum2.jpg"
13,Summary,
14,Physical Characteristics,"Cirsium eriophorum is a BIENNIAL growing to 1.5 m (5ft).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from July to September, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies, Lepidoptera (Moths & Butterflies), beetles. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Carduus eriophorus. Cnicus eriophorus.
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; Meadow; Cultivated Beds;
17,Edible Parts,"Flowers: ,Leaves: ,Stem: this often intergrades into leaves."
18,Edible Uses,"Oil: Oil,Oil: "
19,Edible Uses Description,"ng leaves - raw[4, 183]. Young stems - raw or cooked. An asparagus or rhubarb substitute[4, 12, 183]. The stems are peeled and soaked in water to remove the bitterness, they are then said to be excellent eating[4, 183]. Flower buds - cooked. A globe artichoke substitute[2, 177, 183] but much smaller and even more fiddly."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,"Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Tinder: Used for starting fires. See also Kindling."
23,Other Uses Description,The seed fluff is used as a tinder[106]. The seed of all species of thistles yields a good oil by expression[4]. No details of potential yields etc are given[K].
24,Cultivation Details,
25,Cultivation Details Description,"An easily grown plant, succeeding in any ordinary garden soil in a sunny position[200]."
26,Plant Propagation,Seed - sow early spring or autumn in situ. Germination usually takes place within 2 - 8 weeks at 20°c.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
