,Attributes,Description
0,Latin Name,Zannichellia palustris
1,Common Name,Horned Pondweed
2,Family,Zannichelliaceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"Still or slow-flowing fresh water, or in brackish water[200]."
6,Range,"A cosmopolitan plant, found in most areas of the world, including Britain."
7,Edibility Rating,(0 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Water Plants,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ZannichelliaPalustris2.jpg, https://pfaf.org/../Admin/PlantImages/ZannichelliaPalustris.jpg"
13,Summary,
14,Physical Characteristics,"Zannichellia palustris is a PERENNIAL growing to 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 2.  It is in flower from May to July. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Water.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It can grow in  semi-shade (light woodland) or no shade. It can grow in water."
15,Synonyms,Pelta palustris. Potamogeton contortus. Zannichellia aculeata
16,Plant Habitats,Pond;
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,"Pollution: Plants used to combat pollution.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents."
21,Other Uses Description,This plant has proved to be valuable for stabilizing muddy banks and in the purification of polluted water[200].
22,Cultivation Details,
23,Cultivation Details Description,"A submerged water plant, it is a useful oxygenator for cool water ponds[200]."
24,Plant Propagation,"Seed - we have no information for this species but suggest sowing the seed as soon as it is ripe in a pot submerged in water. The seed is likely to have a short viability if allowed to become dry. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division is easy at almost any time in the growing season[200]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
