,Attributes,Description,age
0,Latin Name,Lyonia ovalifolia,
1,Common Name,,
2,Family,Ericaceae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,"Common in sunny places on hills, in scrub and on the edges of oak, pine and rhododendron woods[184].",
6,Range,"E. Asia - China, Japan, Himalayas.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AndromedaOvalifolia.jpg, https://pfaf.org/../Admin/PlantImages/AndromedaOvalifolia2.jpg",
13,Summary,,
14,Physical Characteristics,"Lyonia ovalifolia is a deciduous Shrub growing to 2 m (6ft) by 2 m (6ft).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from May to June, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Andromeda ovalifolia. Pieris ovalifolia. Xolisma ovalifolia.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Parasiticide: Treats external parasites such as ringworm This should perhaps be joined with Parasiticide in ,Skin: Plants used in miscellaneous treatments for the skin.",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Parasiticide  SkinThe young leaves and buds are toxic, but they are used externally as an infusion to treat skin diseases and external parasites[240, 272].",
20,Other Uses,"Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Insecticide: Kills insects.,Parasiticide: Kills external body parasites such as hair lice.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
21,Other Uses Description,"The leaves have insecticidal properties and can also be used to treat skin diseases of a parasitic origin[146, 158].  - soft according to one report[146], hard according to another[158], even-grained, moderately compact, not durable, warps and shrinks badly during seasoning. It is used as a fuel, though is not a very good fuel[158, 272], and as a charcoal[158]. It can also be used in turning if it is properly seasoned[146].",
22,Cultivation Details,,
23,Cultivation Details Description,"Grow in dappled shade in moist humus-rich lime-free soils and mulch annually with leafmould[200]. Requires an acid soil in sun or part shade[184]. Requires a position in shade or semi-shade[188]. Plants are hardy to about -10°c[184], though the Himalayan form of this species is rather tender[11].",
24,Plant Propagation,"Seed - sow early spring in a cold frame and only just cover the seed[200]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings of half-ripe wood, July/August in a frame[200]. Layering.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
