,Attributes,Description,age
0,Latin Name,Eremophila maculata,
1,Common Name,Spotted Emubush,
2,Family,Myoporaceae,
3,USDA hardiness,8-11,
4,Known Hazards,None known,
5,Habitats,Clayey soils in the more arid regions[152].,
6,Range,Australia - in all mainland areas.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Half Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/EremophilaMaculata.gif, https://pfaf.org/../Admin/PlantImages/EremophilaMaculata2.gif",
13,Summary,,
14,Physical Characteristics,"Eremophila maculata is an evergreen Shrub growing to 2 m (6ft 7in).  See above for USDA hardiness. It is hardy to UK zone 9 and is frost tender. It is in leaf all year. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Sunny Edge;,
17,Edible Uses Description,None known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Used in the treatment of colds[152].,
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,Plants are hardy to about -7°c in Australian gardens[157]. Requires greenhouse protection in Britain[1].,
24,Plant Propagation,Seed -,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
