,Attributes,Description
0,Latin Name,Aspidosperma eburneum
1,Common Name,Eburneum
2,Family,Apocynaceae
3,USDA hardiness,10-12
4,Known Hazards,"The freshly cut wood and sap of Aspidosperma species causes irritation of the eyes, nose, and throat, with general malaise[ 407 ]. The sawdust, on contact with abraded skin, produces local burning and a vesicular eruption with general symptoms of muscular weakness and cramps, sweating, dryness of the mouth, and faintness[ 407 ]. Once the wood is thoroughly dry it loses its toxicity unless polishes or dyes in organic solvents are used on it[ 407 ]"
5,Habitats,Forests[ 409 ].
6,Range,S. America - Brazil.
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Aspidosperma_eburneum1.jpg, https://pfaf.org/../Admin/PlantImages/Aspidosperma_eburneum2.jpg"
13,Summary,"Aspidosperma eburneum is an evergreen tree that is widely harvested from the wild for its highly valued timber. It grows up to 20 m in height and it is commonly found in Brazil. The wood is an excellent substitute for West Indian satinwood or Xanthoxylum. It is used in cabinet-making, mathematical scales, and for engraving uses. Freshly cut wood has toxic effects causing irritation of the eyes, nose, and throat."
14,Physical Characteristics,"Aspidosperma eburneum is an evergreen Tree growing to 20 m (65ft) by 15 m (49ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Aspidosperma compactinervium Kuhlm. Aspidosperma pruinosum Markgr.
16,Plant Habitats,
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,"Furniture: A few miscellaneous uses that do not fit easily into other headings.,Wood: A list of the trees and shrubs that are noted for having useful wood."
21,Other Uses Description,"Other uses rating: High (4/5). This wood is of the brightest yellow satinwood colour, and has an exceptionally close and smooth compact grain. It very closely resembles West Indian satinwood (Xanthoxylum), except that the grain is closer and finer. It would provide an excellent substitute for the latter[ 719 ]. It is highly prized for cabinet work, mathematical scales, and for engraving purposes[ 46 , 719 ]."
22,Cultivation Details,
23,Cultivation Details Description,Not known
24,Plant Propagation,Seed
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
