,Attributes,Description,age
0,Latin Name,Phragmites australis,
1,Common Name,"Common Reed, American common reed, Hybrid common reed, European common reed, Subtropical common re",
2,Family,Poaceae or Gramineae,
3,USDA hardiness,4-10,
4,Known Hazards,None known,
5,Habitats,"Shallow water and wet soil, avoiding extremely poor soils and very acid habitats[17].",
6,Range,"Cosmopolitan, in most regions of the world, including Britain, but absent from the Amazon Basin.",
7,Edibility Rating,(5 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Water Plants,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PhragmitesAustralis.jpg, https://pfaf.org/../Admin/PlantImages/PhragmitesAustralis2.jpg",
13,Summary,,
14,Physical Characteristics,"Phragmites australis is a PERENNIAL growing to 3.6 m (11ft) by 3 m (9ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from July to September, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline and saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil and can grow in water. The plant can tolerate maritime exposure.",
15,Synonyms,P. communis. P. vulgaris. Arundo phragmites.,
16,Plant Habitats,Pond; Bog Garden;,
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans.,Shoots: ,Stem: this often intergrades into leaves.",
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Drink: not including plant saps, tea or coffee substitutes.,Sweetener: includes sugar substitutes.",
19,Edible Uses Description,"enerRoot - raw or cooked like potatoes[2, 13, 74, 102, 106, 183]. It contains up to 5% sugar. The flavour and texture are best when the root is young and still growing[144]. It can be dried, ground coarsely and used as a porridge[12, 46, 62]. In Russia they are harvested and processed into starch[269]. Young shoots - raw or cooked[61, 62, 102, 179]. They are best if used before the leaves form, when they are really delicious[144]. They can be used like bamboo shoots[183]. The partly unfolded leaves can be used as a potherb and the Japanese dry young leaves, grind them into a powder and mix them with cereal flour when making dumplings[183]. The stems are reported to contain 4.8 g protein, 0.8 g fat, 90.0 g total carbohydrate, 41.2 g fiber, and 4.4 g ash[269]. Seed - raw or cooked[257]. It can be ground into a powder and used as a flour[57, 62, 102, 106]. The seed is rather small and difficult to remove from the husk but it is said to be very nutritious[183]. A sugar is extracted from the stalks or wounded stems[2, 5, 62, 95]. A sweet liquorice-like taste[95], it can be eaten raw or cooked[62]. The stems can be boiled in water and then the water boiled off in order to obtain the sugar[178]. A sugary gum that exudes from the stems can be rolled into balls and eaten as sweets[183]. A powder extracted from the dried stems can be moistened and roasted like marshmallow[62, 95, 102, 183].",
20,Medicinal Uses,"Antiasthmatic: Treats asthma.,Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antidote: Counters poisoning.,Antiemetic: Prevents vomiting.,Antipyretic: Treats fevers. See Febrifuge.,Antitussive: Prevents or relieves coughing.,Cholera: Used in the treatment of cholera - an acute diarrheal illness caused by infection of the intestine with Vibrio cholerae bacteria.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Febrifuge: Reduces fevers.,Febrifuge: Reduces fevers.,Lithontripic: Removes stones from the kidney, bladder etc.,Miscellany: Various medicinal actions that need more clarification.,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.,Refrigerant: Cools the body.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Sialagogue: Stimulates the secretion of saliva.,Skin: Plants used in miscellaneous treatments for the skin.,Stomachic: Aids and improves the action of the stomach.,Styptic: An astringent that stops bleeding by contracting the blood vessels.,Urinary: Treats urinary problems, including urinary tract infection (UTI).",
