,Attributes,Description
0,Latin Name,Hibiscus radiatus
1,Common Name,"Monarch Rosemallow. Ruby hibiscus, Clavelina"
2,Family,Malvaceae
3,USDA hardiness,9-11
4,Known Hazards,None known
5,Habitats,Not known in a truly wild situation.
6,Range,"Probably originated in the Asian tropics, but widely naturalized throughout the tropics."
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Hibiscus_radiatus1.JPEG, https://pfaf.org/../Admin/PlantImages/Hibiscus_radiatus2.JPEG"
13,Summary,
14,Physical Characteristics,"Hibiscus radiatus is an evergreen Shrub growing to 2 m (6ft) by 1 m (3ft 3in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,Canhamo braziliensis Perini Hibiscus cannabinus unidens Hochr. Hibiscus lindleyi Wall.
16,Plant Habitats,
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,The leaves are edible[317 ].
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.The plant has medicinal uses[317 ].
22,Other Uses,
23,Other Uses Description,"A fibre obtained from the bark is used for cordage and textiles[46 ]. Attracts Bees, Butterflies and Hummingbirds. Can be grown in containers."
24,Cultivation Details,"Industrial Crop: Fiber: Clothing, rugs, sheets, blankets etc. Currently, almost none of our fiber are produced from perennial crops but could be!,Management: Coppice: Cut to the ground repeatedly - resprouting vigorously. Non-destructive management systems maintaining the soil organic carbon.,Minor Global Crop: These crops are already grown or traded around the world, but on a smaller scale than the global perennial staple and industrial crops, The annual value of a minor global crop is under $1 billion US. Examples include shea, carob, Brazil nuts and fibers such as ramie and sisal."
25,Cultivation Details Description,"Industrial Crop: Fiber  Management: Coppice  Minor Global CropThis species is often confused with H. cannabinus, but it is an allotetraploid hybrid of H. cannabinus and perhaps H. surattensis[317 ]."
26,Plant Propagation,"Seed. Cuttings: stem, tip and cane."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
