,Attributes,Description
0,Latin Name,Ficus coronata
1,Common Name,Sandpaper Fig
2,Family,Moraceae
3,USDA hardiness,8-11
4,Known Hazards,Cut material weeps a milky latex material that can cause irritation.
5,Habitats,"In or near rainforests by the coast and adjoining plateaux[265]. Found in a wide range of habitats, including gullies, creeks, rainforests, open country and sheltered rocky areas (tooheyforesteec.eq.edu.au)"
6,Range,Australia - New South Wales.
7,Edibility Rating,(3 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Half Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/FicusCoronata.gif, https://pfaf.org/../Admin/PlantImages/Ficus_coronata.jpg"
13,Summary,
14,Physical Characteristics,"Ficus coronata is a TREE growing to 12 m (39ft) by 4 m (13ft).  See above for USDA hardiness. It is hardy to UK zone 9. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil and can tolerate drought."
15,Synonyms,F. muntia (link). F. stephanocarpa (Warb).
16,Plant Habitats,Woodland Garden Sunny Edge;
17,Edible Parts,Fruit: 
18,Edible Uses,
19,Edible Uses Description,"Edible and palatable fruit 2cm in size eaten fresh (remove the furry skin) or dried that is green when unfertilised, and darkening to a purple/black when mature. Fruits ripen from January to June. Use cooked in cakes, pies, biscuits, jellies, jams or sauces. A very sweet fruit said to be the best tasting Australian fig (tuckerbush.com.au)."
20,Medicinal Uses,
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.In herbal medicine, the sap is applied to small sores and warts (tooheyforesteec.eq.edu.au)."
22,Other Uses,"Hedge: Plants that can be grown as hedges.,Houseplant: A plant grown indoors for decorative purposes.,Sandpaper: Plants used to smooth rough wooden surfaces by means of abrasion.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents."
23,Other Uses Description,"Leaves used as sandpaper. Aboriginal people traditionally used the leaves to smooth and polish weaponry, the bark to make string (tuckerbush.com.au). The fruit is a food plant for the caterpillars of the Queensland butterfly the common- or purple moonbeam (Philiris innotatus), the Australasian figbird (Sphecotheres vieilloti), green catbird (Ailuroedus crassirostris), olive-backed oriole (Oriolus sagittatus), topknot pigeon (Lopholaimus antarcticus), and grey-headed flying fox (Pteropus poliocephalus). Tolerate heavy pruning.  good hedge plant. A good canopy shade tree. An excellent bonsai or small indoor potted tree. Ideal for stream bank stabilization."
24,Cultivation Details,
25,Cultivation Details Description,"A medium sized tree of up to 15m tall. It has rough, densely hairy branches and leaves. A hardy species, tolerating colder climates, poor soils, and poor light conditions. It does not tolerate frosts very well, particularly when young. Prefers plenty of light, space and moisture, in warmer climates free from frosts. An aggressive root system characteristic of Ficus species can cause issues with plumbing, concrete paths and structural foundations. Grows densely in full sun, less so in shade. Pollinated by co-dependant species of fig wasp. Low maintenance."
26,Plant Propagation,"Fresh seeds, or cuttings taken from the growing tip of a live plant."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
