,Attributes,Description
0,Latin Name,Copernicia prunifera
1,Common Name,"Brazilian Wax Palm, Carnauba Palm, Carnauba Wax"
2,Family,Arecaceae
3,USDA hardiness,10-12
4,Known Hazards,Plant has spines or sharp edges; use extreme caution when handling
5,Habitats,"Dry forest areas of Brazil, growing along rivers in valleys, often in areas subject to periodic inundation and periodic drought[419, 768]."
6,Range,S. America - northeastern Brazil.
7,Edibility Rating,(3 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Copernicia_prunifera_Martius_1.jpg, https://pfaf.org/../Admin/PlantImages/Copernicia_prunifera_Martius_2.jpg"
13,Summary,"Copernicia prunifera or Carnauba Palm is a tropical fan palm native to north eastern Brazil. It grows up to 20 m in height with trunk diameter of up to 25 cm. It has a circular tree crown. The flowers are bisexual. The fruits are round, small, and black. The plant, particularly the coating of the leaves, is a source of carnauba wax which is used to make varnishes, lubricant, soap, candles, etc. The fruit and pith are edible. The pith has high starch content and is used to make sago. The trunk also yields an edible gum. The leaves and the apical bud are both eaten as vegetable. The seed is used as coffee substitute and is a source of oil. The leaves are used as thatching and weaving material. Leaf fibres are made into ropes. The wood is used for fuel, poles, fencing, etc. The plant is drought resistant. Other names include wax palm and carnauba."
14,Physical Characteristics,"Copernicia prunifera is an evergreen Tree growing to 12 m (39ft) by 3 m (9ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil and can tolerate drought."
15,Synonyms,Arrudaria cerifera (Arruda) Macedo Copernicia cerifera (Arruda) Mart. Corypha cerifera Arruda Palma
16,Plant Habitats,
17,Edible Parts,
18,Edible Uses,"Oil: Oil,Coffee: the various substitutes that can be used instead of coffee.,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,Oil: "
19,Edible Uses Description,"lThe pith of the trunk is rich in starch and is used to make sago[ 301 ]. An edible gum is obtained from the trunk[ 301 ]. Young inflorescences[ 301 ]. The seed is used as a coffee substitute[ 301 ]. Leaves - cooked[ 763 ]. The apical bud, often known as a 'palm heart', is eaten as a vegetable[ 763 ]. Eating this bud leads to the death of the tree because it is unable to make side shoots[ K ]."
20,Medicinal Uses,"Antiarthritic: Treats arthritis.,Antirheumatic: Treats rheumatism.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Skin: Plants used in miscellaneous treatments for the skin."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiarthritic  Antirheumatic  Depurative  Diuretic  SkinThe roots are depurative and diuretic. A decoction is considered a specific treatment for syphilis, and is also used in the treatment of arthritis, rheumatism, dermal afflictions and oedema[739]. A wax obtained from the leaves is used in the preparation of ointments and cataplasms[739]."
22,Other Uses,"Basketry: Plant used in making baskets and other items such as chairs. Includes plants that are only used as an ornamental addition.,Fencing: Plants that can be used for fencing.,Fibre: Used for making cloth, rope, paper etc.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Polish: Plants used to give a shine to metals, wood etc.,Soap making: Plants used as an ingredient in making soaps. Does not include the essential oils, dyes and oils that are also used in making soap.,String: Plants that can be used for string or can be easily made into a string. See also Fibre. Plants for ropes may be included.,Thatching: Used for making thatched roofs.,Varnish: Plants that can be used as a varnish without any special treatment. Does not include varnishes made from oils etc.,Wax: Used for making candles etc.,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,"Other Uses: A high quality wax is obtained from the lower surfaces of the leaves[ 297 , 768 ]. It is very hard and has a high melting point[ 46 ]. It is used to make various high quality polishes and varnishes, phonographic records, lubricants, soaps, candles etc[ 46 , 297 , 419 ]. The leaves can be used for thatching and weaving into articles such as mats, baskets and hats[ 297 , 454 ]. The leaves (probably the fibre from them[ K ]) are used to make ropes[ 419 ]. An oil is obtained from the seeds[ 419 ]. The wood is soft, moderately heavy, long-lasting in salty water, easy to work. It is used for fencing, rustic buildings, laths, lathe work such as walking sticks etc[ 297 , 419 ]. The whole stems are used for poles[ 419 ]. The wood is used for fuel[ 419 ]. Landscape Uses: Attractive flowers."
