,Attributes,Description
0,Latin Name,Magnolia officinalis
1,Common Name,Hou Po
2,Family,Magnoliaceae
3,USDA hardiness,7-10
4,Known Hazards,None known
5,Habitats,Alpine and hilly areas[147]. Forests at elevations of 300 - 1500 metres[266].
6,Range,E. Asia - W. China.
7,Edibility Rating,(0 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Frost Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/MagnoliaOfficinalis.jpg, https://pfaf.org/../Admin/PlantImages/MagnoliaOfficinalis2.jpg"
13,Summary,
14,Physical Characteristics,"Magnolia officinalis is a deciduous Tree growing to 20 m (65ft) by 12 m (39ft).  See above for USDA hardiness. It is hardy to UK zone 8.  It is in flower from May to June, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Beetles.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. It can tolerate atmospheric pollution."
15,Synonyms,
16,Plant Habitats,Woodland Garden Canopy; Secondary;
17,Edible Parts,
18,Edible Uses,"Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Minor Global Crop: These crops are already grown or traded around the world, but on a smaller scale than the global perennial staple and industrial crops, The annual value of a minor global crop is under $1 billion US. Examples include shea, carob, Brazil nuts and fibers such as ramie and sisal.,Staple Crop: Oil: (0-15 percent protein, 16+ percent oil). Some of these are consumed whole while others are exclusively pressed for oil. Annuals include canola, poppyseed, maize, cottonseed, sunflower, peanut. Perennials include high-oil fruits, seeds, and nuts, such as olive, coconut, avocado, oil palm, shea, pecan, and macadamia. Some perennial oil crops are consumed whole as fruits and nuts, while others are exclusively pressed for oil (and some are used fresh and for oil)."
19,Edible Uses Description,
20,Medicinal Uses,"Antibacterial: Kills bacteria.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Aphrodisiac: Increases the sexual appetite.,Appetizer: Improves the appetite,Digestive: Aids digestion.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Expectorant: Clears phlegm from the chest by inducing coughing.,Ophthalmic: Treats eye complaints.,Stomachic: Aids and improves the action of the stomach.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antibacterial  Antiseptic  Antispasmodic  Aphrodisiac  Appetizer  Digestive  Diuretic  Emmenagogue  Expectorant  Ophthalmic  Stomachic  TonicHou Po has been used in Chinese herbal medicine for at least 2,000 years. The aromatic, pungent and warming bark is used in the treatment of various disorders of the digestive system[254]. Ophthalmic[46, 61, 109, 174]. The flowers are an aromatic digestive tonic[238]. A decoction of the flower buds is an esteemed emmenagogue in China, their use is therefore contraindicated for pregnant women[218]. The flowers are used in the treatment of abdominal distension, shortness of breath etc[176, 238]. They are harvested in the summer and can be used fresh or dried[238]. The stem bark is antiseptic, antispasmodic, aphrodisiac, appetizer, diuretic, expectorant, hypotensive, stomachic and tonic[46, 61, 109, 147, 174, 176, 218]. The bark is used internally in the treatment of abdominal distension, loss of appetite, gastro-enteritis, vomiting, diarrhoea, asthma and coughs with acute phlegm[147, 174, 176, 218, 238]. The bark is harvested in the autumn and dried for later use[238]. It does not store well so stocks should be renewed annually[238]. The plant is digestive and stomachic[218]. Extracts of the plant contain bactericidal compounds and an essential oil, they are effective against salmonella[218]."
22,Other Uses,Wood: A list of the trees and shrubs that are noted for having useful wood.
23,Other Uses Description,- fine grained. It is said to be a useful wood.
24,Cultivation Details,
25,Cultivation Details Description,Best grown in a warm position in a moderately rich free soil of an open texture[1]. The branches are brittle so a sheltered position is required[200]. Very tolerant of atmospheric pollution[200]. Hardy to about -10°c[200]. The fleshy roots are easily damaged and any transplanting is best done during a spell of mild moist weather in late spring[182].
26,Plant Propagation,"Seed - best sown as soon as it is ripe in a cold frame. Stored seed must be kept cold over the winter and should be sown in late winter in a cold frame[200]. The seed usually germinates in the spring but it can take 18 months. Prick out the seedlings into individual pots when they are large enough to handle and grow them on in light shade in a cold frame or greenhouse for at least their first winter. They can be planted out into their permanent positions when they are more than 15cm tall, though should be well mulched and given some protection from winter cold for their first winter or two outdoors. Layering in early spring[200]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
