,Attributes,Description,age
0,Latin Name,Aspidistra elatior,
1,Common Name,"Aspidistra, Cast Iron Plant",
2,Family,Convallariaceae,
3,USDA hardiness,7-11,
4,Known Hazards,None known,
5,Habitats,"An understory plant, found growing in forests beneath Ardisia crenata and Castanopsis sieboldii[266].",
6,Range,"E. Asia - Japan - Kuroshima, Suwanose, and Uji Islands.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full shade,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AspidistraElatior.jpg, https://pfaf.org/../Admin/PlantImages/AspidistraElatior2.jpg",
13,Summary,"Bloom Color: Brown, Purple.Main Bloom Time: Early spring, Late winter. Form: Rounded.",
14,Physical Characteristics,"Aspidistra elatior is an evergreen Perennial growing to 0.6 m (2ft) by 0.5 m (1ft 8in) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 7. It is in leaf all year, in flower from January to April. The species is hermaphrodite (has both male and female organs) and is pollinated by Slugs, snails.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) or  semi-shade (light woodland). It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,A. lurida. A. punctata.,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; Ground Cover;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Febrifuge: Reduces fevers.,Styptic: An astringent that stops bleeding by contracting the blood vessels.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Urinary: Treats urinary problems, including urinary tract infection (UTI).",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Febrifuge  Styptic  Tonic  UrinaryThe roots, stems and leaves are febrifuge, styptic and tonic. Strengthens bones and muscles[147]. A decoction of the root, stems or leaves is used in the treatment of abdominal cramps, amenorrhoea, diarrhoea, myalgia, traumatic injuries and urinary stones[147, 218].",
20,Other Uses,,
21,Other Uses Description,Aspidistras can be grown as a ground cover in a shady position[188].,
22,Cultivation Details,,
23,Cultivation Details Description,"Landscape Uses:Border, Container, Foundation, Ground cover, Massing, Specimen, Woodland garden. Prefers a shady position in a rich well-drained soil[200]. Tolerates poor soils and drought[200]. Almost hardy in Britain[1], plants can withstand temperatures down to about -15°c if they are well sited[200]. A plant growing under shrubs in Worcestershire has survived in the garden for over 30 years[233]. This plant used to be commonly grown as a house plant, it tolerates considerable neglect[200].  Special Features:Attractive foliage, Not North American native, Inconspicuous flowers or blooms.",
24,Plant Propagation,"Seed - sow spring in a greenhouse. When they are large enough to handle, prick the seedlings out into individual pots and grow them on for at least their first winter in the greenhouse. Plant them out in late spring or early summer after the last expected frosts. Division as the plant comes into growth in the spring[200]. Suckers. Best removed in the autumn and grown on in the greenhouse for the first winter.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
