,Attributes,Description
0,Latin Name,Oxydendrum arboreum
1,Common Name,"Sorrel Tree, Sourwood"
2,Family,Ericaceae
3,USDA hardiness,5-8
4,Known Hazards,None known
5,Habitats,Well-drained gravelly soils on ridges rising above the banks of streams[82].
6,Range,"South-eastern N. America - Pennsylvania to Florida, west to Louisiana and Ohio."
7,Edibility Rating,(3 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/OxydendrumArboreum.jpg, https://pfaf.org/../Admin/PlantImages/OxydendrumArboreum2.jpg"
13,Summary,"Bloom Color: White. Main Bloom Time: Early summer, Early fall, Late summer, Late fall, Mid summer, Mid fall. Form: Oval, Pyramidal."
14,Physical Characteristics,"Oxydendrum arboreum is a deciduous Tree growing to 10 m (32ft) by 6 m (19ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from July to August, and the seeds ripen in September. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Canopy; Secondary; Sunny Edge; Dappled Shade;
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,"Leaves - raw[11, 105, 161]. A pleasant acid flavour[82]. They allay thirst[61]."
20,Medicinal Uses,"Cardiac: Used in the treatment of heart problems.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Refrigerant: Cools the body.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Cardiac  Diuretic  Refrigerant  TonicThe leaves are cardiac, diuretic, refrigerant and tonic[61, 82]. A tea made from the leaves has been used in the treatment of asthma, diarrhoea, indigestion and to check excessive menstrual bleeding[222, 257]. It is diuretic and is a folk remedy for treating fevers, kidney and bladder ailments[82, 222]. The bark has been chewed in the treatment of mouth ulcers[222, 257]."
22,Other Uses,Wood: A list of the trees and shrubs that are noted for having useful wood.
23,Other Uses Description,"- heavy, hard, attractive, very close grained. It weighs 46lb per cubic foot and is sometimes used for panelling, tool handles, bearings etc[82, 229, 235]."
24,Cultivation Details,
25,Cultivation Details Description,"Landscape Uses:Pest tolerant, Specimen. Requires a moist well-drained lime-free soil[200]. Prefers a pH in the range of 4 to 6[200]. Succeeds in light dappled shade or in full sun[200], it appreciates the protection of other tall shrubs and trees[1, 200]. A very ornamental plant[1], it is rather slow growing, especially when growing at the limits of its hardiness[200]. Plants can flower in 4 - 5 years from seed. The flowers are sweetly scented[245]. Transplant with care, plants may take some time to re-establish themselves[200]. The flowers are very attractive to bees[49, 229].  Special Features:North American native, Attracts butterflies, Blooms are very showy."
26,Plant Propagation,"Surface sow the seed[113] in a shady place in a greenhouse either as soon as it is ripe in the autumn[200] or in late winter[78]. Germination is variable[78]. Put outside in a shady position as soon as it germinates and overwinter in a frame[78]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. The seedlings are susceptible to damping off and so should be kept well-ventilated and should not be over-watered. Cuttings of half-ripe wood, July/August in a frame[200]. Layering."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
