,Attributes,Description
0,Latin Name,Monarda didyma
1,Common Name,"Bergamot, Scarlet beebalm, Horsemint, Oswego Tea, Bee Balm"
2,Family,Lamiaceae or Labiatae
3,USDA hardiness,4-10
4,Known Hazards,None known
5,Habitats,"Moist soils[235] in rich woods, thickets and bottom lands[43]."
6,Range,"Eastern N. America - New York to Michigan, south to Georgia and Tennessee."
7,Edibility Rating,(3 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/MonardaDidyma.jpg, https://pfaf.org/../Admin/PlantImages/MonardaDidyma2.jpg"
13,Summary,"Bloom Color: Lavender, Pink, Purple, Red, White. Main Bloom Time: Early summer, Early fall, Late summer, Mid summer. Form: Upright or erect."
14,Physical Characteristics,"Monarda didyma is a PERENNIAL growing to 0.9 m (3ft) by 0.5 m (1ft 8in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 4 and is not frost tender. It is in leaf from April to October, in flower from June to September, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Cultivated Beds;
17,Edible Parts,"Flowers: ,Leaves: ,Shoots: "
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"eaLeaves and young shoot tips - raw or cooked. They are used as a flavouring in salads, fruit salads, drinks etc[46, 61, 105, 183]. Flowers - raw. They are added as an attractive garnish to salads[183, 238, 244]. An excellent aromatic tea is made from the fresh or dried leaves and flower heads[21, 46, 105, 183]. The leaves give an Earl Grey flavour to China tea[238]."
20,Medicinal Uses,"Anthelmintic: Expels parasites from the gut.,Carminative: Reduces flatulence and expels gas from the intestines.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Expectorant: Clears phlegm from the chest by inducing coughing.,Febrifuge: Reduces fevers.,Rubefacient: A counter-irritant and external stimulant, it produces inflammation and redness of the skin.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.,Urinary: Treats urinary problems, including urinary tract infection (UTI)."
