,Attributes,Description,age
0,Latin Name,Farfugium japonicum,
1,Common Name,Leopard Plant,
2,Family,Asteraceae or Compositae,
3,USDA hardiness,6-10,
4,Known Hazards,None known,
5,Habitats,"Rocky cliffs near sea shores[58, 275]. In the long grass of streamside meadows[200]. Lower elevational forests, grassy slopes and valleys in China[266].",
6,Range,E. Asia - C. and S. Japan.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Frost Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/FarfugiumJaponicum.gif, https://pfaf.org/../Admin/PlantImages/FarfugiumJaponicum2.gif",
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early fall, Late summer. Form: Upright or erect.",
14,Physical Characteristics,"Farfugium japonicum is an evergreen Perennial growing to 0.8 m (2ft 7in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 8. It is in leaf all year, in flower from November to December. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Ligularia kaempferi. (DC.)Sieb.&Zucc. L. tussilaginea. (Burm.)Makino. Senecio kaempferi. DC. Tuss,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,Stem: this often intergrades into leaves.,
18,Edible Uses,,
19,Edible Uses Description,"Leaf stems - cooked[46, 61, 177]. The leaf stems are boiled in water to remove a bitter taste, the outer peel is removed and they are then added to salads, soups etc[183].",
20,Medicinal Uses,"Antidote: Counters poisoning.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antidote  PoulticeThe leaves are antidote[218]. They are taken internally to treat fish poisoning and externally to treat lacquer poisoning[218]. They are also applied to suppurating abscesses and pox[218].,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Landscape Uses:Border, Foundation, Massing, Specimen, Woodland garden. Prefers a deep moist fertile humus-rich soil[200]. Requires a sheltered position[166]. Plants often wilt on bright sunny days if they are growing in a sunny position[200]. This species is not very hardy, tolerating temperatures down to between -5 to -10°c[200] and succeeding outdoors in a woodland garden in the milder areas of Britain[166]. A good plant for growing in a window[1]. There is possibly some confusion, in the references quoted, between this species and Ligularia japonica[K]. Special Features:Attractive foliage, Attracts butterflies.",
26,Plant Propagation,"Seed - sow spring in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division in spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
