,Attributes,Description,age
0,Latin Name,Scleranthus annuus,
1,Common Name,"Knawel, German knotgrass",
2,Family,Caryophyllaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Dry sandy and gravelly places, and in cultivated and waste ground in sandy soils, avoiding calcareous soils[17].",
6,Range,"Most of Europe, including Britain, south and east to N. Africa and Asia.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ScleranthusAnnuus.jpg, https://pfaf.org/../Admin/PlantImages/ScleranthusAnnuus2.jpg",
13,Summary,,
14,Physical Characteristics,"Scleranthus annuus is a ANNUAL/BIENNIAL growing to 0.3 m (1ft).  It is in flower from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Uses Description,None known,
18,Medicinal Uses,Bach: Plants used in the Bach flower remedies.,
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.BachThe plant is used in Bach flower remedies - the keywords for prescribing it are 'Uncertainty', 'Indecision', 'Hesitancy' and 'Unbalance'[209].",
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,Plants are calcifuge[17]. A very variable plant[17].,
24,Plant Propagation,Seed - we have no information for this species but suggest sowing the seed in situ in the spring or autumn.,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
