,Attributes,Description,age
0,Latin Name,Anogeissus leiocarpa,
1,Common Name,African Birch,
2,Family,Combretaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Found from the driest savannah to the wetter forest borders, in wooded grassland and bushland and on riverbanks[ 299 ]. Often grows gregariously on fertile soil in moist situations, from sea-level up to 1,900 metres[ 299 ].",
6,Range,"Tropical Africa - Senegal to Eritrea and Ethiopia, south to DR Congo.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(4 of 5),
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Anogeissus_leiocarpa.jpg, https://pfaf.org/../Admin/PlantImages/Anogeissus_leiocarpa_PBirnb_2.jpg",
13,Summary,"African birch or Anogeissus leiocarpa is a small to medium-sized evergreen shrub with an open crown. It grows up to 15 m tall with a straight bole of up to 100cm in diameter. It is native to savannas of tropical Africa. Flowering occurs in the rainy season. Decoctions of the bark, leaves and roots are used in traditional medicine for its antimicrobial and anthelmintic activity. Stem and root bark extract have exhibited antifungal activity. Leaf or leafy twigs decoction is used for treating yellow fever, jaundice, hepatitis, colds, and headache. It is also applied externally against haemorrhoids and skin diseases. The bark is powdered and used for wounds, eczema, psoriasis, and boils among others. A gum can be extracted from the bark. It is used in pharmacy as an emulsifying agent. Moreover, the fleshy roots are used against labour pains. Pulped roots, on the other hand, are applied to sores as it accelerated wound healing. The seeds have antibacterial and antifungal properties as well. The gum extracted from the bark is edible and is considered as the best chewing gum substitute for gum Arabic. Young leaves are cooked and eaten as vegetable. The leaves, as well as the bark and roots, are used in dyeing. The wood is hard and heavy, an excellent fuel and produces quality charcoal. African Birch is slow-growing during its initial stages and is very sensitive to bush fires.",
14,Physical Characteristics,"Anogeissus leiocarpa is an evergreen Tree growing to 15 m (49ft) by 10 m (32ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil and can tolerate drought.",
